Sample.Name,ID,Continent,Country,Region,Strain,Collection,Latitude,Longitude,Year.of.Collection,Pot.Field,Host,Status_world,Status_ext_eur,Status_recent_ext_eur,fs_level1,fs_level2,fs_level3,fs_level4,fs_level5,fs_level6,fs_level7,fs_level8,anc1,anc2,anc3,anc4,anc5,anc6,anc7,Mating.type
KAZ_1a,SRR11548139,Asia,Kazakhstan,Kazakhstan,tritici,Before 2022,53.8666667,64.4525,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
KAZ_1b,SRR11548138,Asia,Kazakhstan,Kazakhstan,tritici,Before 2022,53.8666667,64.4525,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
KAZ_2,SRR11548137,Asia,Kazakhstan,Kazakhstan,tritici,Before 2022,53.8666667,64.4525,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
LTKD062206,LTKD062206,Europe,Lithuania,Akademija Kėdainiai district,tritici,2022,55.39,23.87,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.99994,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,1_1_3
LTKD062208,LTKD062208,Europe,Lithuania,Akademija Kėdainiai district,tritici,2022,55.39,23.87,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.868658,1E-05,1E-05,1E-05,0.131292,1E-05,1E-05,1_2_1
LTKD062215,LTKD062215,Europe,Lithuania,Akademija Kėdainiai district,tritici,2022,55.39,23.87,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.95265,1E-05,1E-05,1E-05,0.0473,1E-05,1E-05,1_2_1
LTKD062218,LTKD062218,Europe,Lithuania,Akademija Kėdainiai district,tritici,2022,55.39,23.87,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.985777,1E-05,1E-05,1E-05,1E-05,1E-05,0.014173,1_1_3
LTKD062220,LTKD062220,Europe,Lithuania,Akademija Kėdainiai district,tritici,2022,55.39,23.87,2022,Field,,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.882986,1E-05,1E-05,1E-05,0.116964,1E-05,1E-05,1_2_1
LVAI062204,LVAI062204,Europe,Latvia,Skrīveri Aizkraukle county,tritici,2022,56.631035,25.118399,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.90168,1E-05,1E-05,1E-05,0.082955,0.00368,0.011655,1_2_1
LVAI062205,renamed_LVAI062205,Europe,Latvia,Skrīveri Aizkraukle county,tritici,2022,56.631035,25.118399,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.987781,1E-05,1E-05,1E-05,0.012165,1E-05,1.3E-05,1_2_1
LVAI062232,LVAI062232,Europe,Latvia,Skrīveri Aizkraukle county,tritici,2022,56.631035,25.118399,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.90145,1E-05,1E-05,1E-05,0.0985,1E-05,1E-05,1_1_3
LVAI062233,LVAI062233,Europe,Latvia,Skrīveri Aizkraukle county,tritici,2022,56.631035,25.118399,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.988876,1E-05,1E-05,1E-05,1E-05,1E-05,0.011074,1_1_3
LVAI062234,LVAI062234,Europe,Latvia,Skrīveri Aizkraukle county,tritici,2022,56.631035,25.118399,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe2,0.997459,1E-05,1E-05,1E-05,1E-05,1E-05,0.002491,1_1_3
LVAI062235,LVAI062235,Europe,Latvia,Skrīveri Aizkraukle county,tritici,2022,56.631035,25.118399,2022,Field,6n,Included,Included,Included,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe,N_Europe1,0.909243,0.016575,1E-05,1E-05,0.065856,0.006423,0.001883,1_1_3
NCSU_EG_02_05,SRR19456446,Africa,Egypt,Ash Sharqia Governorate Sharqia,tritici,NCSU,30.6,31.57,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt4,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_02_12,SRR19456443,Africa,Egypt,Menia Governorate El Minia,tritici,NCSU,28.08,30.76,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt4_admx,Egypt6,1E-05,0.712645,1E-05,0.070343,1E-05,1E-05,0.216973,1_2_1
NCSU_EG_02_19,SRR19456429,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt1,Egypt1,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_1_3
NCSU_EG_03_02,SRR19456427,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt4,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_03_05,SRR19456610,Africa,Egypt,Alexandria Governorate Alexandria,tritici,NCSU,31.2,29.9,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt5,Egypt5,1E-05,0.274836,1E-05,1E-05,1E-05,1E-05,0.725114,1_1_3
NCSU_EG_03_06,SRR19456426,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt1,Egypt1,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_03_07,SRR19456425,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt1,Egypt1,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_1_3
NCSU_EG_03_24,SRR19456442,Africa,Egypt,Menia Governorate El Minia,tritici,NCSU,28.08,30.76,2015/2016,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_EG_04_02,SRR19456424,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_1_3
NCSU_EG_04_04,SRR19456437,Africa,Egypt,Sohag Governorate Sohag,tritici,NCSU,26.55,31.69,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt2,0.049004,1E-05,0.020065,0.004879,1E-05,0.017525,0.908506,1_2_1
NCSU_EG_04_07,SRR19456608,Africa,Egypt,Gharbia Governorate Kaf relshiekh,tritici,NCSU,31.1,30.93,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt4,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_1_3
NCSU_EG_04_14,SRR19456441,Africa,Egypt,Menia Governorate El Minia,tritici,NCSU,28.08,30.76,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt4_admx,Egypt6,1E-05,0.766882,1E-05,0.05807,1E-05,1E-05,0.175008,1_1_3
NCSU_EG_04_16,SRR19456423,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt2,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_04_18,SRR19456597,Africa,Egypt,Gharbia Governorate Kaf relshiekh,tritici,NCSU,31.1,30.93,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_05_10,SRR19456586,Africa,Egypt,Gharbia Governorate Kaf relshiekh,tritici,NCSU,31.1,30.93,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_05_11,SRR19456440,Africa,Egypt,Menia Governorate El Minia,tritici,NCSU,28.08,30.76,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt4_admx,Egypt6,1E-05,0.482196,1E-05,0.004719,1E-05,1E-05,0.513046,1_1_3
NCSU_EG_05_12,SRR19456436,Africa,Egypt,Sohag Governorate Sohag,tritici,NCSU,26.55,31.69,2015/2016,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NCSU_EG_05_13,SRR19456609,Africa,Egypt,Alexandria Governorate Alexandria,tritici,NCSU,31.2,29.9,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt4_admx,Egypt7,1E-05,0.791474,1E-05,1E-05,1E-05,1E-05,0.208476,1_2_1
NCSU_EG_05_17,SRR19456422,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_05_18,SRR19456575,Africa,Egypt,Gharbia Governorate Kaf relshiekh,tritici,NCSU,31.1,30.93,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_05_24,SRR19456541,Africa,Egypt,Dakahlia Governorate Dakahlia,tritici,NCSU,31.16,31.49,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_06_18,SRR19456435,Africa,Egypt,Sohag Governorate Sohag,tritici,NCSU,26.55,31.69,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt2,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_07_15,SRR19456530,Africa,Egypt,Alexandria Governorate Alexandria,tritici,NCSU,31.2,29.9,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt5,Egypt5,1E-05,0.317937,1E-05,1E-05,1E-05,1E-05,0.682013,1_1_3
NCSU_EG_07_17,SRR19456445,Africa,Egypt,Ash Sharqia Governorate Sharqia,tritici,NCSU,30.6,31.57,2015/2016,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_EG_07_18,SRR19456529,Africa,Egypt,Dakahlia Governorate Dakahlia,tritici,NCSU,31.16,31.49,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1.4E-05,1E-05,1E-05,0.999936,1_2_1
NCSU_EG_07_20,SRR19456421,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_EG_07_21,SRR19456420,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt1,Egypt1,1E-05,1.9E-05,1E-05,1E-05,1E-05,1E-05,0.999931,1_1_3
NCSU_EG_07_22,SRR19456518,Africa,Egypt,Dakahlia Governorate Dakahlia,tritici,NCSU,31.16,31.49,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_1_3
NCSU_EG_07_23,SRR19456439,Africa,Egypt,Alexandria Governorate Alexandria,tritici,NCSU,31.2,29.9,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt5,Egypt5,1E-05,0.329206,1E-05,1E-05,1E-05,1E-05,0.670744,1_1_3
NCSU_EG_08_02,SRR19456419,Africa,Egypt,Qena Governorate Qena,tritici,NCSU,26.15,32.71,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt1,Egypt1,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_08_03,SRR19456447,Africa,Egypt,Dakahlia Governorate Dakahlia,tritici,NCSU,31.16,31.49,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_2_1
NCSU_EG_08_04,SRR19456430,Africa,Egypt,Sohag Governorate Sohag,tritici,NCSU,26.55,31.69,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt2,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_1_3
NCSU_EG_08_05,SRR19456428,Africa,Egypt,Alexandria Governorate Alexandria,tritici,NCSU,31.2,29.9,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt4_admx,Egypt7,1E-05,0.829353,1E-05,1E-05,1E-05,1E-05,0.170597,1_1_3
NCSU_EG_08_06,SRR19456564,Africa,Egypt,Gharbia Governorate Kaf relshiekh,tritici,NCSU,31.1,30.93,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt4,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_1_3
NCSU_EG_08_07,SRR19456444,Africa,Egypt,Ash Sharqia Governorate Sharqia,tritici,NCSU,30.6,31.57,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt1,Egypt2,Egypt4,1E-05,1.4E-05,1E-05,1.1E-05,1E-05,1E-05,0.999935,1_2_1
NCSU_EG_08_08,SRR19456513,Africa,Egypt,Alexandria Governorate Alexandria,tritici,NCSU,31.2,29.9,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt4_admx,Egypt7,1E-05,0.813321,1E-05,1E-05,1E-05,1E-05,0.186629,1_2_1
NCSU_EG_08_09,SRR19456553,Africa,Egypt,Gharbia Governorate Kaf relshiekh,tritici,NCSU,31.1,30.93,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1.8E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.999932,1_2_1
NCSU_EG_08_16,SRR19456478,Africa,Egypt,Gharbia Governorate Kaf relshiekh,tritici,NCSU,31.1,30.93,2015/2016,,,Included,Included,Included,S_Europe_ME,ME,Egypt,Egypt,Egypt,Egypt2,Egypt3,Egypt3,1E-05,1E-05,1E-05,1E-05,1E-05,1E-05,0.99994,1_1_3
NCSU_EG_08_19,SRR19456416,Africa,Egypt,Alexandria Governorate Alexandria,tritici,NCSU,31.2,29.9,2015/2016,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_EG,S_Europe_EG,S_Europe_EG,Egypt3,Egypt5,Egypt5,1E-05,0.361371,1E-05,1E-05,1E-05,1E-05,0.638579,1_2_1
NCSU_EG_08_20,SRR19456467,Africa,Egypt,Gharbia Governorate Kaf relshiekh,tritici,NCSU,31.1,30.93,2015/2016,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_IL_07_12,SRR19456511,Asia,Israel,Emek Bet Shean Ein Hanaziv,tritici,NCSU,32.46,35.5,1990,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_IL_07_14,SRR19456510,Asia,Israel,Northern Coastal Plain Ein Shemer,tritici,NCSU,32.46,35,2010,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NCSU_IL_08_21,SRR19456507,Asia,Israel,Eastern Galilee Hula Valley,tritici,NCSU,33.11,35.6,1990,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_IL_08_22,SRR19456514,Asia,Israel,Mt Judea Plain Bet Dagan,tritici,NCSU,31.99,34.82,1990,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_IL_08_23,SRR19456508,Asia,Israel,Northern Coastal Plain Tel Fara,tritici,NCSU,32.28,35.33,2010,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NCSU_IL_08_24,SRR19456512,Asia,Israel,Mt Judea Plain Bizaron,tritici,NCSU,31.79,34.72,2010,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_RU_01_21,SRR19456470,Europe,Russia,Kurgan Oblast Kurgan,tritici,NCSU,55.15,65.05,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_RU_01_22,SRR19456558,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_RU_01_23,SRR19456479,Europe,Russia,Kostanay Oblast Karabalyk,tritici,NCSU,53.51,62.07,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_RU_01_24,SRR19456469,Europe,Russia,Kurgan Oblast Kurgan,tritici,NCSU,55.15,65.05,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_02_06,SRR19456477,Europe,Russia,Kostanay Oblast Karabalyk,tritici,NCSU,53.51,62.07,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_02_07,SRR19456468,Europe,Russia,Kurgan Oblast Kurgan,tritici,NCSU,55.15,65.05,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_RU_02_08,SRR19456557,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_02_11,SRR19456566,Europe,Russia,Rostov Oblast Rostov on Don,tritici,NCSU,47.29,39.6,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.065358,1E-05,1E-05,1E-05,0.933259,1E-05,0.001343,1_1_3
NCSU_RU_02_15,SRR19456565,Europe,Russia,Rostov Oblast Rostov on Don,tritici,NCSU,47.29,39.6,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.071281,1E-05,1E-05,1E-05,0.928669,1E-05,1E-05,1_1_3
NCSU_RU_02_22,SRR19456563,Europe,Russia,Rostov Oblast Rostov on Don,tritici,NCSU,47.29,39.6,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.004894,1E-05,1E-05,1E-05,0.995056,1E-05,1E-05,1_1_3
NCSU_RU_02_24,SRR19456476,Europe,Russia,Kostanay Oblast Karabalyk,tritici,NCSU,53.51,62.07,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.989379,0.010571,1E-05,1_2_1
NCSU_RU_03_04,SRR19456556,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.978846,0.021104,1E-05,1_1_3
NCSU_RU_03_15,SRR19456555,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_RU_03_21,SRR19456475,Europe,Russia,Kostanay Oblast Karabalyk,tritici,NCSU,53.51,62.07,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.990844,0.009106,1E-05,1_1_3
NCSU_RU_03_22,SRR19456562,Europe,Russia,Rostov Oblast Rostov on Don,tritici,NCSU,47.29,39.6,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.21997,0.037216,1E-05,0.020922,0.699339,1E-05,0.022533,1_2_1
NCSU_RU_04_11,SRR19456474,Europe,Russia,Kostanay Oblast Karabalyk,tritici,NCSU,53.51,62.07,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_04_12,SRR19456561,Europe,Russia,Rostov Oblast Rostov on Don,tritici,NCSU,47.29,39.6,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.136634,1E-05,1E-05,1E-05,0.841138,1E-05,0.022188,1_2_1
NCSU_RU_04_13,SRR19456554,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_04_20,SRR19456552,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_RU_04_21,SRR19456551,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_RU_05_08,SRR19456568,Europe,Russia,Krasnodar Krai Krasnodar,tritici,NCSU,45.1,39.03,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.211443,1E-05,1E-05,1E-05,0.774898,0.008527,0.005101,1_2_1
NCSU_RU_05_16,SRR19456473,Europe,Russia,Kostanay Oblast Karabalyk,tritici,NCSU,53.51,62.07,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_RU_05_19,SRR19456560,Europe,Russia,Rostov Oblast Rostov on Don,tritici,NCSU,47.29,39.6,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.074554,1E-05,1E-05,1E-05,0.925396,1E-05,1E-05,1_1_3
NCSU_RU_05_21,SRR19456472,Europe,Russia,Kostanay Oblast Karabalyk,tritici,NCSU,53.51,62.07,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_05_23,SRR19456550,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_06_03,SRR19456549,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_RU_06_04,SRR19456471,Europe,Russia,Kostanay Oblast Karabalyk,tritici,NCSU,53.51,62.07,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_06_06,SRR19456548,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_RU_06_07,SRR19456547,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_06_08,SRR19456482,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_RU_06_09,SRR19456481,Europe,Russia,Chelyabinsk Oblast Timiryazevskoe,tritici,NCSU,54.56,60.44,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
