"","strain","country","latitude","longitude","host","pot.field","fs_level_4","anc1","anc2","anc5","anc6","anc7","wind_coord1","wind_coord2","wind_coord3","bio2","bio3","bio4","bio7","bio8","bio16","bio19","hurs_range","rsds_range","vpd_range","clt_mean","clt_range"
"NCSU_EG_04_18","tritici","Egypt",31.1,30.93,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,1.39981546838991,2.47152703014688,-1.47678224319121,-0.455151345776667,0.15508434151351,-1.8971285482369,-1.39638966491443,-1.62308021293872,-0.106801746316978,-0.382037617339705,-1.7287262205567,-0.410811193566025
"NCSU_EG_05_10","tritici","Egypt",31.1,30.93,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,1.39981546838991,2.47152703014688,-1.47678224319121,-0.455151345776667,0.15508434151351,-1.8971285482369,-1.39638966491443,-1.62308021293872,-0.106801746316978,-0.382037617339705,-1.7287262205567,-0.410811193566025
"NCSU_EG_05_11","tritici","Egypt",28.08,30.76,"","","S_EUR2",0.471856,0.026497,0.501587,1e-05,1e-05,2.52529581188519,-1.77644308513411,0.268884833378428,1.82316531418831,1.84116198741068,-0.213928740203917,0.632012405277944,0.414861473796642,-2.35674350431662,-1.89852156409789,0.153833838564123,-1.52064992699962,2.07534289099343,-2.22433791484308,-0.957695313099642
"NCSU_EG_05_13","tritici","Egypt",31.2,29.9,"","","S_EUR2",0.790581,1.1e-05,0.209349,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,-1.85997834425773,-0.711815646644784,-2.18485617261183,-2.65363804235377,0.314947192149284,-0.855477830018837,-0.651849262676882,-0.262488978256576,-0.0267482420226188,-1.00896945092866,-1.72340659593109,-0.225478241946299
"NCSU_EG_05_17","tritici","Egypt",26.15,32.71,"","","ME",1.3e-05,1.9e-05,0.999908,1e-05,1e-05,2.74711636869176,-2.25338148662383,0.710532259786729,2.71219999036494,2.17210361606085,0.245954327357929,1.40510662825011,1.59384999723546,-2.37070377167418,-1.90891049994307,1.09810225642556,-2.47483605076626,3.76487105269925,-2.34402946891939,-1.53496188371846
"NCSU_EG_05_18","tritici","Egypt",31.1,30.93,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,1.39981546838991,2.47152703014688,-1.47678224319121,-0.455151345776667,0.15508434151351,-1.8971285482369,-1.39638966491443,-1.62308021293872,-0.106801746316978,-0.382037617339705,-1.7287262205567,-0.410811193566025
"NCSU_EG_05_24","tritici","Egypt",31.16,31.49,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.24762453716248,-0.206210352240079,-0.978102164638128,1.35748048381007,2.34545417189034,-1.48134457521067,-0.382673762373027,0.235015766831392,-1.97337308534358,-1.49335306613606,-1.72866933314686,-0.165550688984613,-0.298294906719066,-1.72429320003536,-0.486767321279027
"NCSU_EG_06_18","tritici","Egypt",26.55,31.69,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.72026884676592,-2.04740690465966,0.621118649789446,2.11951020624718,1.91995789954777,0.0789729754455923,0.970241127828267,0.674638606079763,-2.36962990495437,-1.91237347855812,1.04681611232446,-2.25275213562707,3.30694263510603,-2.31211172116571,-1.30861262313371
"NCSU_EG_07_15","tritici","Egypt",31.2,29.9,"","","S_EUR2",0.319097,1e-05,0.680833,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,-1.85997834425773,-0.711815646644784,-2.18485617261183,-2.65363804235377,0.314947192149284,-0.855477830018837,-0.651849262676882,-0.262488978256576,-0.0267482420226188,-1.00896945092866,-1.72340659593109,-0.225478241946299
"NCSU_EG_07_18","tritici","Egypt",31.16,31.49,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.24762453716248,-0.206210352240079,-0.978102164638121,1.35748048381007,2.34545417189034,-1.48134457521067,-0.382673762373027,0.235015766831392,-1.97337308534358,-1.49335306613606,-1.72866933314686,-0.165550688984613,-0.298294906719066,-1.72429320003536,-0.486767321279027
"NCSU_EG_07_21","tritici","Egypt",26.15,32.71,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.74711636869176,-2.25338148662383,0.710532259786729,2.71219999036494,2.17210361606085,0.245954327357929,1.40510662825011,1.59384999723546,-2.37070377167418,-1.90891049994307,1.09810225642556,-2.47483605076626,3.76487105269925,-2.34402946891939,-1.53496188371846
"NCSU_EG_07_22","tritici","Egypt",31.16,31.49,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.24762453716248,-0.20621035224008,-0.978102164638121,1.35748048381007,2.34545417189034,-1.48134457521067,-0.382673762373027,0.235015766831392,-1.97337308534358,-1.49335306613606,-1.72866933314686,-0.165550688984613,-0.298294906719066,-1.72429320003536,-0.486767321279027
"NCSU_EG_07_23","tritici","Egypt",31.2,29.9,"","","S_EUR2",0.330613,1e-05,0.669317,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,-1.85997834425773,-0.711815646644784,-2.18485617261183,-2.65363804235377,0.314947192149284,-0.855477830018837,-0.651849262676882,-0.262488978256576,-0.0267482420226188,-1.00896945092866,-1.72340659593109,-0.225478241946299
"NCSU_EG_08_02","tritici","Egypt",26.15,32.71,"","","ME",1e-05,1e-05,0.999915,1e-05,1e-05,2.74711636869176,-2.25338148662383,0.710532259786729,2.71219999036494,2.17210361606085,0.245954327357929,1.40510662825011,1.59384999723546,-2.37070377167418,-1.90891049994307,1.09810225642556,-2.47483605076626,3.76487105269925,-2.34402946891939,-1.53496188371846
"NCSU_EG_08_03","tritici","Egypt",31.16,31.49,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.24762453716248,-0.206210352240079,-0.978102164638128,1.35748048381007,2.34545417189034,-1.48134457521067,-0.382673762373027,0.235015766831392,-1.97337308534358,-1.49335306613606,-1.72866933314686,-0.165550688984613,-0.298294906719066,-1.72429320003536,-0.486767321279027
"NCSU_EG_08_04","tritici","Egypt",26.55,31.69,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.72026884676592,-2.04740690465966,0.621118649789446,2.11951020624718,1.91995789954777,0.0789729754455923,0.970241127828267,0.674638606079763,-2.36962990495437,-1.91237347855812,1.04681611232446,-2.25275213562707,3.30694263510603,-2.31211172116571,-1.30861262313371
"NCSU_EG_08_05","tritici","Egypt",31.2,29.9,"","","S_EUR2",0.818591,0.016633,0.164713,1.2e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,-1.85997834425773,-0.711815646644784,-2.18485617261183,-2.65363804235377,0.314947192149284,-0.855477830018837,-0.651849262676882,-0.262488978256576,-0.0267482420226188,-1.00896945092866,-1.72340659593109,-0.225478241946299
"NCSU_EG_08_06","tritici","Egypt",31.1,30.93,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,1.39981546838991,2.47152703014688,-1.47678224319121,-0.455151345776667,0.15508434151351,-1.8971285482369,-1.39638966491443,-1.62308021293872,-0.106801746316978,-0.382037617339705,-1.7287262205567,-0.410811193566025
"NCSU_EG_08_07","tritici","Egypt",30.6,31.57,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.32649861932091,-0.322848344375642,-0.957553327677758,1.90783528334798,2.61335937141225,-1.22585398212076,0.0521917380488174,0.274981479490332,-2.19244189618531,-1.72998993816505,-1.86442677341448,-0.532892978851472,0.179367442682042,-1.79699473658542,-0.666023782681713
"NCSU_EG_08_08","tritici","Egypt",31.2,29.9,"","","S_EUR2",0.814542,1e-05,0.185387,1e-05,1.1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,-1.85997834425773,-0.711815646644784,-2.18485617261183,-2.65363804235377,0.314947192149284,-0.855477830018837,-0.651849262676882,-0.262488978256576,-0.0267482420226188,-1.00896945092866,-1.72340659593109,-0.225478241946299
"NCSU_EG_08_09","tritici","Egypt",31.1,30.93,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,1.39981546838991,2.47152703014688,-1.47678224319121,-0.455151345776667,0.15508434151351,-1.8971285482369,-1.39638966491443,-1.62308021293872,-0.106801746316978,-0.382037617339705,-1.7287262205567,-0.410811193566025
"NCSU_EG_08_16","tritici","Egypt",31.1,30.93,"","","ME",1e-05,1e-05,0.99992,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,1.39981546838991,2.47152703014688,-1.47678224319121,-0.455151345776667,0.15508434151351,-1.8971285482369,-1.39638966491443,-1.62308021293872,-0.106801746316978,-0.382037617339705,-1.7287262205567,-0.410811193566025
"NCSU_EG_08_19","tritici","Egypt",31.2,29.9,"","","S_EUR2",0.365745,1e-05,0.634185,1e-05,1e-05,2.20631079680502,-0.257990928509384,-0.919552999262518,-1.85997834425773,-0.711815646644784,-2.18485617261183,-2.65363804235377,0.314947192149284,-0.855477830018837,-0.651849262676882,-0.262488978256576,-0.0267482420226188,-1.00896945092866,-1.72340659593109,-0.225478241946299
"NCSU_RU_02_11","tritici","Russia",47.29,39.6,"","","TUR",1e-05,1e-05,0.016553,0.059472,0.727958,-0.668721996803033,1.09566926558833,1.78042901789832,-0.33591889938351,-1.40521711850926,2.76253666929359,1.71917615633255,1.29410715229338,-0.407675407857054,0.10423440161086,2.37723902694713,0.915171618989243,0.576070071845673,0.642939758362877,3.01329104373612
"NCSU_RU_02_15","tritici","Russia",47.29,39.6,"","","TUR",1e-05,1e-05,1e-05,0.070594,0.929336,-0.668721996803033,1.09566926558833,1.78042901789832,-0.33591889938351,-1.40521711850926,2.76253666929359,1.71917615633255,1.29410715229338,-0.407675407857054,0.10423440161086,2.37723902694713,0.915171618989243,0.576070071845673,0.642939758362877,3.01329104373612
"NCSU_RU_02_22","tritici","Russia",47.29,39.6,"","","TUR",1e-05,1e-05,1e-05,0.017693,0.784358,-0.668721996803033,1.09566926558833,1.78042901789832,-0.33591889938351,-1.40521711850926,2.76253666929359,1.71917615633255,1.29410715229338,-0.407675407857054,0.10423440161086,2.37723902694713,0.915171618989243,0.576070071845673,0.642939758362877,3.01329104373612
"NCSU_RU_03_22","tritici","Russia",47.29,39.6,"","","TUR",0.011017,0.014055,0.036127,0.16891,0.60538,-0.668721996803033,1.09566926558833,1.78042901789832,-0.33591889938351,-1.40521711850926,2.76253666929359,1.71917615633255,1.29410715229338,-0.407675407857054,0.10423440161086,2.37723902694713,0.915171618989243,0.576070071845673,0.642939758362877,3.01329104373612
"NCSU_RU_04_12","tritici","Russia",47.29,39.6,"","","TUR",1e-05,1e-05,0.022346,0.134173,0.843421,-0.668721996803033,1.09566926558833,1.78042901789832,-0.33591889938351,-1.40521711850926,2.76253666929359,1.71917615633255,1.29410715229338,-0.407675407857054,0.10423440161086,2.37723902694713,0.915171618989243,0.576070071845673,0.642939758362877,3.01329104373612
"NCSU_RU_05_08","tritici","Russia",45.1,39.03,"","","TUR",1e-05,1e-05,0.003942,0.210184,0.772311,-0.428594914318163,1.38192300520183,1.01370269161622,-0.081908991904472,-0.869406719465459,1.79897214678305,1.23599226697495,-2.14294413637571,0.0207974133481065,0.402050562505879,0.413281391075573,0.554930849664625,0.505989314015108,0.21382337189668,2.55147778724107
"NCSU_RU_05_19","tritici","Russia",47.29,39.6,"","","TUR",1e-05,1e-05,1e-05,0.074001,0.925929,-0.668721996803033,1.09566926558833,1.78042901789832,-0.33591889938351,-1.40521711850926,2.76253666929359,1.71917615633255,1.29410715229338,-0.407675407857054,0.10423440161086,2.37723902694713,0.915171618989243,0.576070071845673,0.642939758362877,3.01329104373612
"NCSU_RU_06_11","tritici","Russia",47.29,39.6,"","","TUR",0.009102,1e-05,0.006423,0.062182,0.91767,-0.668721996803033,1.09566926558833,1.78042901789832,-0.33591889938351,-1.40521711850926,2.76253666929359,1.71917615633255,1.29410715229338,-0.407675407857054,0.10423440161086,2.37723902694713,0.915171618989243,0.576070071845673,0.642939758362877,3.01329104373612
"NCSU_TR_01_01","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.145366,0.845642,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_01_02","tritici","Turkey",38.6,27.05,"","","TUR",1e-05,0.041736,0.034595,0.081506,0.842113,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_01_03","tritici","Turkey",41.65,26.54,"","","TUR",1e-05,1e-05,0.017678,0.127556,0.854706,0.0500067390198236,1.79468714675101,-0.122367683628656,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_01_08","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688321,-0.0549301592586754,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_01_10","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688321,-0.0549301592586754,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_01_17","tritici","Turkey",40.81,30.4,"","","TUR",1e-05,0.097316,0.009694,0.152388,0.740552,0.239510130476345,1.88960939731513,-0.822959545454165,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_01_18","tritici","Turkey",41.65,26.54,"","","TUR",1e-05,1e-05,0.029369,0.22128,0.749291,0.0500067390198235,1.79468714675101,-0.122367683628655,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_01_19","tritici","Turkey",38.6,27.05,"","","N_EUR",1e-05,1e-05,1e-05,0.387118,0.612812,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_01_20","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.006869,0.993061,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_02_01","tritici","Turkey",40.81,30.4,"","","TUR",0.010038,0.058507,1e-05,0.08216,0.841859,0.239510130476345,1.88960939731513,-0.822959545454165,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_02_02","tritici","Turkey",41.65,26.54,"","","TUR",0.046575,1e-05,0.006648,0.24227,0.69301,0.0500067390198235,1.79468714675101,-0.122367683628655,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_02_04","tritici","Turkey",38.6,27.05,"","","N_EUR",1e-05,1e-05,1e-05,0.560887,0.439043,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_02_09","tritici","Turkey",38.6,27.05,"","","N_EUR",1e-05,1e-05,1e-05,0.464301,0.535629,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_02_10","tritici","Turkey",40.81,30.4,"","","TUR",0.107528,0.038045,0.011606,0.17794,0.664841,0.239510130476345,1.88960939731513,-0.822959545454165,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_02_13","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688321,-0.0549301592586758,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_02_14","tritici","Turkey",41.65,26.54,"","","TUR",0.031081,1e-05,1e-05,0.190677,0.773801,0.0500067390198235,1.79468714675101,-0.122367683628655,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_02_16","tritici","Turkey",40.81,30.4,"","","TUR",0.018522,0.043977,0.009065,0.288477,0.634152,0.239510130476345,1.88960939731513,-0.822959545454165,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_02_17","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.039394,0.960536,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_02_18","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688321,-0.0549301592586764,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_02_20","tritici","Turkey",40.81,30.4,"","","TUR",1e-05,1e-05,1e-05,0.022227,0.963491,0.239510130476345,1.88960939731513,-0.822959545454165,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_02_21","tritici","Turkey",41.65,26.54,"","","TUR",0.062319,1e-05,0.03161,0.283081,0.62294,0.0500067390198235,1.794687146751,-0.122367683628653,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_02_23","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_03_01","tritici","Turkey",38.6,27.05,"","","N_EUR",1e-05,1e-05,1e-05,0.520442,0.479488,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_03_03","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688321,-0.0549301592586758,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_03_11","tritici","Turkey",41.65,26.54,"","","TUR",1e-05,1e-05,1e-05,0.248037,0.751893,0.0500067390198234,1.794687146751,-0.122367683628653,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_03_13","tritici","Turkey",38.6,27.05,"","","N_EUR",1e-05,1e-05,1e-05,0.417911,0.580917,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_03_14","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688321,-0.0549301592586756,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_03_16","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_03_17","tritici","Turkey",40.81,30.4,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.239510130476345,1.88960939731513,-0.822959545454165,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_03_19","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688321,-0.054930159258676,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_03_20","tritici","Turkey",38.6,27.05,"","","N_EUR",1e-05,1e-05,1e-05,0.069936,0.929994,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_03_23","tritici","Turkey",40.81,30.4,"","","TUR",1e-05,1e-05,1e-05,0.003446,0.992554,0.239510130476345,1.88960939731513,-0.822959545454165,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_04_01","tritici","Turkey",41.65,26.54,"","","TUR",1e-05,1e-05,1e-05,0.179617,0.820313,0.0500067390198234,1.794687146751,-0.122367683628653,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_04_03","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_04_05","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_04_06","tritici","Turkey",41.65,26.54,"","","TUR",1e-05,1e-05,1e-05,0.215338,0.784592,0.0500067390198234,1.794687146751,-0.122367683628652,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_04_08","tritici","Turkey",41.65,26.54,"","","TUR",1e-05,1e-05,0.005731,0.192376,0.801473,0.0500067390198234,1.794687146751,-0.122367683628651,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_04_09","tritici","Turkey",41.65,26.54,"","","TUR",0.058801,1e-05,1e-05,0.14713,0.794009,0.0500067390198234,1.794687146751,-0.122367683628652,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_04_10","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.506465,0.493465,1e-05,1e-05,1.1408952996651,0.867690567688324,-0.0549301592586764,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_04_17","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_04_19","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.999911,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688324,-0.0549301592586772,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_04_22","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,0.045375,1e-05,0.096967,0.857597,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
