"","FRCL052301","CHVD042201","DELO042205","FRCO042202","CHST042201","DELO042201","FRMP052203","CHNY072301","CHZR042202","FRLO052302","CHZR042301","CZPR052201","DELO042204","CHTG062201","DELW052307","FRMP052202","FRLO052301","CHZR062208","CZPR052202","FRCO042201","FRMP052204","DEBE032202","FRBE052201","DELW052304","FRCO042203","DEDO072301","DEHO062208","DEDO072302","DEHO062314","DEGO062303","CZUH042205","FRMU052303","FRMP052201","CHZR042302","FRRI052204","DEBE052302","FRRN052302","PLSK082271","FRSA042204","PLSM082285","PLSM082286","PLNA082249","FRSB042201","SEAB072246","PLKO082242","PLCZ072215","PLBI082201","FRSG052302","PLCZ072206","PLBA092305","FRSA042203","LVAI062234","FRSD062203","PLNA082247","PLCZ072306","ITLI042201","FRSA042201","PLKO082237","PLSK092305","PLSK082276","LTKD062206","FRSD062201","DEBE032203","FRMP052206","UKCA092201","UKCA042316","UKCA042310","DEHO062215","DECO042201","UKCA092204","DEHO062211","UKCA092205","DEHI052201","DKES062203","NLTX072302","DECO042203","DEHO062232","FRRN052301","FRSD062202","DECO042204","FRSB042204","FRSD062204","UKCA042302","FRSB042203","FRMU052302","DEHO062233","FRNE052205","DECO042202","NLNI042202","DEHO062206","UKCA092202","IEME072202","FRNE052208","IELO072305","IELO072310","FRSA042202","NLNI042203","FRRI052203","FRCO042204","NLTX072301","FRNE052204","DEHO062320","IEKD072313","IEKD072305","DEHO062240","UKCA092203","DEHO062214","UKCA042327","FRSG052301","FRBE052202","FRBE052204","HUMV062227","ITCN052204","HUMV062231","CZKA042205","HUMV062206","HUMV062309","CZUH052302","ITBO052302","HUMV062213","HUMV062323","CZKA052302","CZUH042203","HUMV062226","CZPR052203","CZUH042204","HUMV062211","CZKA042201","LTKD062208","ROGT052209","ROLV052206","ROLV052202","ROGT052201","PLCZ072212","CZPR052204","CHZR052205","DEBE052301","CHZR022201","CZPR052205","CZUH042206","CZUH042202","CZUH052301","DEBD052307","CZKA042204","DEHA062201","DELW052301","SEUP072204","PLRA092322","LVAI062232","SEUP072201","PLKB092305","SEAB072243","PLSM082283","HUMV062215","PLSK082274","PLCZ072210","PLRA092321","PLSM092311","LVAI062205","LVAI062235","PLCZ072305","SEUP072203","ROLV052209","LVAI062204","DELO042203","PLBA092301","LTKD062218","ITCN042302","LTKD062215","LVAI062233","PLRA082257","LTKD062220","PLKO082243","PLSK092301","PLRA082270","PLRA092320"
"FRSD062202",425.633496939015,133.858009423692,142.049072500038,124.991422712641,46.4138743307049,142.049072500038,142.880254576705,139.57528227265,27.3953164672725,113.719779806159,33.3481368651894,269.946255491096,142.049072500038,11.1034928264607,387.077167621677,142.880254576705,113.719779806159,33.9940681940676,269.946255491096,124.991422712641,142.880254576705,542.535169608826,310.703866293245,387.065314242497,124.991422712641,422.839835601998,120.468249941936,422.839835601998,120.807116480885,430.931935193628,158.983804079673,42.3639449438995,142.880254576705,33.1089565779772,195.622788157385,542.535169608826,49.6303843989195,253.333844645325,124.607147501499,449.770802055603,449.770802055603,518.845090487202,88.2305056142185,1177.2551588132,484.218990330087,405.468296992024,704.240391681676,100.472867746441,405.468296992024,249.200893790438,124.607147501499,998.221430566992,0,518.845090487202,405.647987993482,416.136783034009,124.607147501499,484.218990330087,253.559536987936,253.333844645325,860.224634778663,0,542.535169608826,142.880254576705,510.260842150243,493.085451390871,510.153761435884,120.468249941936,367.23203115154,510.260842150243,120.468249941936,510.260842150243,473.552172212001,874.469928026023,611.273541088457,367.23203115154,118.103578631912,49.6303843989195,0,367.23203115154,88.2305056142185,0,510.153761435884,88.2305056142185,42.3639449438995,117.739304052224,166.17601758531,367.23203115154,465.660001098477,120.468249941936,510.260842150243,652.743174562459,155.819014107689,594.240810498546,594.240810498546,124.607147501499,465.660001098477,195.622788157385,124.991422712641,611.273541088457,166.17601758531,117.721957643668,593.560297547481,593.560297547481,117.739304052224,510.260842150243,120.468249941936,493.085451390871,100.472867746441,310.703866293245,310.703866293245,38.6349986159899,364.875032291455,36.2504845713065,181.377294759158,36.1145799080635,39.2187719808734,158.310207453045,349.772982134298,37.8195695245794,36.1578225030859,181.925107684764,158.983804079673,38.5361585576441,270.644670825351,158.983804079673,38.1346214460894,181.377294759158,860.224634778663,190.489585563766,188.216761263151,188.216761263151,190.489585563766,405.468296992024,260.982612288323,33.1089565779772,542.535169608826,33.1089565779772,260.982612288323,158.983804079673,158.983804079673,158.310207453045,534.480097927768,181.377294759158,655.949903924925,387.067671574942,1342.81395226385,507.349081803281,998.221430566992,1342.81395226385,368.771187990306,1177.2551588132,449.770802055603,37.2635948913563,253.333844645325,405.468296992024,507.349081793586,450.556185165885,998.221430566992,998.221430566992,405.647987993482,1342.81395226385,188.216761263151,998.221430566992,142.049072500038,249.200893790438,860.224634778663,364.875032291455,860.224634778663,998.221430566992,508.726352162548,860.224634778663,484.218990330087,253.559537031458,508.726352162548,507.349081793586
"DECO042204",792.865528090555,501.090040575232,225.182958651503,492.223453864182,413.645905482245,225.182958651503,510.112285728245,506.80731342419,394.627347618813,480.9518109577,400.58016801673,97.2857756604444,225.182958651503,378.335523978001,19.8451364701364,510.112285728245,480.9518109577,401.226099345608,97.2857756604444,492.223453864182,510.112285728245,175.303138457286,677.935897444786,19.8332830909567,492.223453864182,55.6078044504573,246.763781209605,55.6078044504573,246.424914670655,63.6999040420879,208.248227071868,324.868086207641,510.112285728245,400.340987729518,562.854819308926,175.303138457286,317.601646752621,113.898186506215,491.839178653039,82.5387709040628,82.5387709040628,151.613059335662,279.001525537322,810.023127661663,116.986959178547,38.236265840484,337.008360530135,467.704898897981,38.236265840484,118.031137361102,491.839178653039,630.989399415452,367.23203115154,151.613059335662,38.4159568419415,783.36881418555,491.839178653039,116.986959178547,113.672494163604,113.898186506215,492.992603627122,367.23203115154,175.303138457286,510.112285728245,143.028810998702,125.85342023933,142.921730284344,246.763781209605,0,143.028810998702,246.763781209605,143.028810998702,106.320141060461,507.237896874483,244.041509936916,0,249.128452519628,317.601646752621,367.23203115154,0,279.001525537322,367.23203115154,142.921730284344,279.001525537322,324.868086207641,249.492727099316,201.05601356623,0,98.4279699469365,246.763781209605,143.028810998702,285.511143410918,211.413017043851,227.008779347006,227.008779347006,491.839178653039,98.4279699469365,562.854819308926,492.223453864182,244.041509936916,201.05601356623,249.510073507872,226.328266395941,226.328266395941,249.492727099316,143.028810998702,246.763781209605,125.85342023933,467.704898897981,677.935897444786,677.935897444786,405.86702976753,732.107063442995,403.482515722847,185.854736392383,403.346611059604,406.450803132414,208.921823698495,717.005013285838,405.05160067612,403.389853654626,185.306923466776,208.248227071868,405.768189709185,96.5873603261898,208.248227071868,405.36665259763,185.854736392383,492.992603627122,557.721616715307,555.448792414692,555.448792414692,557.721616715307,38.236265840484,106.249418863217,400.340987729518,175.303138457286,400.340987729518,106.249418863217,208.248227071868,208.248227071868,208.921823698495,167.248066776227,185.854736392383,288.717872773384,19.8356404234014,975.581921112306,140.117050651741,630.989399415452,975.581921112306,1.53915683876555,810.023127661663,82.5387709040628,404.495626042897,113.898186506215,38.236265840484,140.117050642045,83.3241540143443,630.989399415452,630.989399415452,38.4159568419415,975.581921112306,555.448792414692,630.989399415452,225.182958651503,118.031137361102,492.992603627122,732.107063442995,492.992603627122,630.989399415452,141.494321011008,492.992603627122,116.986959178547,113.672494120083,141.494321011008,140.117050642045
"FRSB042204",513.864002553233,222.088515037911,53.8185668858194,213.22192832686,134.644379944923,53.8185668858194,231.110760190924,227.805787886868,115.625822081491,201.950285420378,121.578642479408,181.715749876878,53.8185668858194,99.3339984406792,298.846662007458,231.110760190924,201.950285420378,122.224573808286,181.715749876878,213.22192832686,231.110760190924,454.304663994607,398.934371907464,298.834808628279,213.22192832686,334.609329987779,32.2377443277171,334.609329987779,32.5766108666665,342.70142957941,70.7532984654542,45.866560670319,231.110760190924,121.339462192196,283.853293771604,454.304663994607,38.600121215299,165.103339031107,212.837653115717,361.540296441385,361.540296441385,430.614584872984,0,1089.02465319898,395.988484715868,317.237791377806,616.009886067457,188.70337336066,317.237791377806,160.97038817622,212.837653115717,909.990924952774,88.2305056142185,430.614584872984,317.417482379263,504.367288648228,212.837653115717,395.988484715868,165.329031373717,165.103339031107,771.994129164444,88.2305056142185,454.304663994607,231.110760190924,422.030336536024,404.854945776652,421.923255821666,32.2377443277171,279.001525537322,422.030336536024,32.2377443277171,422.030336536024,385.321666597783,786.239422411805,523.043035474238,279.001525537322,29.8730730176934,38.600121215299,88.2305056142185,279.001525537322,0,88.2305056142185,421.923255821666,0,45.866560670319,29.5087984380059,77.9455119710918,279.001525537322,377.429495484258,32.2377443277171,422.030336536024,564.51266894824,67.5885084934708,506.010304884328,506.010304884328,212.837653115717,377.429495484258,283.853293771604,213.22192832686,523.043035474238,77.9455119710918,29.4914520294497,505.329791933263,505.329791933263,29.5087984380059,422.030336536024,32.2377443277171,404.854945776652,188.70337336066,398.934371907464,398.934371907464,126.865504230208,453.105537905673,124.480990185525,93.1467891449391,124.345085522282,127.449277595092,70.0797018388267,438.003487748516,126.050075138798,124.388328117304,93.6946020705459,70.7532984654542,126.766664171863,182.414165211132,70.7532984654542,126.365127060308,93.1467891449391,771.994129164444,278.720091177985,276.44726687737,276.44726687737,278.720091177985,317.237791377806,172.752106674105,121.339462192196,454.304663994607,121.339462192196,172.752106674105,70.7532984654542,70.7532984654542,70.0797018388267,446.249592313549,93.1467891449391,567.719398310706,298.837165960723,1254.58344664963,419.118576189063,909.990924952774,1254.58344664963,280.540682376087,1089.02465319898,361.540296441385,125.494100505575,165.103339031107,317.237791377806,419.118576179367,362.325679551666,909.990924952774,909.990924952774,317.417482379263,1254.58344664963,276.44726687737,909.990924952774,53.8185668858194,160.97038817622,771.994129164444,453.105537905673,771.994129164444,909.990924952774,420.49584654833,771.994129164444,395.988484715868,165.329031417239,420.49584654833,419.118576179367
"FRSD062204",425.633496939015,133.858009423692,142.049072500038,124.991422712641,46.4138743307049,142.049072500038,142.880254576705,139.57528227265,27.3953164672725,113.719779806159,33.3481368651894,269.946255491096,142.049072500038,11.1034928264607,387.077167621677,142.880254576705,113.719779806159,33.9940681940676,269.946255491096,124.991422712641,142.880254576705,542.535169608826,310.703866293245,387.065314242497,124.991422712641,422.839835601998,120.468249941936,422.839835601998,120.807116480885,430.931935193628,158.983804079673,42.3639449438995,142.880254576705,33.1089565779772,195.622788157385,542.535169608826,49.6303843989195,253.333844645325,124.607147501499,449.770802055603,449.770802055603,518.845090487202,88.2305056142185,1177.2551588132,484.218990330087,405.468296992024,704.240391681676,100.472867746441,405.468296992024,249.200893790438,124.607147501499,998.221430566992,0,518.845090487202,405.647987993482,416.136783034009,124.607147501499,484.218990330087,253.559536987936,253.333844645325,860.224634778663,0,542.535169608826,142.880254576705,510.260842150243,493.085451390871,510.153761435884,120.468249941936,367.23203115154,510.260842150243,120.468249941936,510.260842150243,473.552172212001,874.469928026023,611.273541088457,367.23203115154,118.103578631912,49.6303843989195,0,367.23203115154,88.2305056142185,0,510.153761435884,88.2305056142185,42.3639449438995,117.739304052224,166.17601758531,367.23203115154,465.660001098477,120.468249941936,510.260842150243,652.743174562459,155.819014107689,594.240810498546,594.240810498546,124.607147501499,465.660001098477,195.622788157385,124.991422712641,611.273541088457,166.17601758531,117.721957643668,593.560297547481,593.560297547481,117.739304052224,510.260842150243,120.468249941936,493.085451390871,100.472867746441,310.703866293245,310.703866293245,38.6349986159899,364.875032291455,36.2504845713065,181.377294759158,36.1145799080635,39.2187719808734,158.310207453045,349.772982134298,37.8195695245794,36.1578225030859,181.925107684764,158.983804079673,38.5361585576441,270.644670825351,158.983804079673,38.1346214460894,181.377294759158,860.224634778663,190.489585563766,188.216761263151,188.216761263151,190.489585563766,405.468296992024,260.982612288323,33.1089565779772,542.535169608826,33.1089565779772,260.982612288323,158.983804079673,158.983804079673,158.310207453045,534.480097927768,181.377294759158,655.949903924925,387.067671574942,1342.81395226385,507.349081803281,998.221430566992,1342.81395226385,368.771187990306,1177.2551588132,449.770802055603,37.2635948913563,253.333844645325,405.468296992024,507.349081793586,450.556185165885,998.221430566992,998.221430566992,405.647987993482,1342.81395226385,188.216761263151,998.221430566992,142.049072500038,249.200893790438,860.224634778663,364.875032291455,860.224634778663,998.221430566992,508.726352162548,860.224634778663,484.218990330087,253.559537031458,508.726352162548,507.349081793586
"UKCA042302",935.787258374899,644.011770859576,368.104688935846,635.145184148525,556.567635766589,368.104688935846,653.034016012589,649.729043708534,537.549077903157,623.873541242043,543.501898301074,240.207505944788,368.104688935846,521.257254262345,123.076593814207,653.034016012589,623.873541242043,544.147829629952,240.207505944788,635.145184148525,653.034016012589,32.3814081729418,820.85762772913,123.088447193387,635.145184148525,87.3139258338866,389.685511493949,87.3139258338866,389.346644954999,79.221826242256,351.169957356212,467.789816491985,653.034016012589,543.262718013861,705.77654959327,32.3814081729418,460.523377036965,256.819916790559,634.760908937383,60.382959380281,60.382959380281,8.69132905131825,421.923255821666,667.101397377319,25.9347711057972,104.68546444386,194.086630245792,610.626629182325,104.68546444386,260.952867645446,634.760908937383,488.067669131108,510.153761435884,8.69132905131825,104.505773442402,926.290544469894,634.760908937383,25.9347711057972,256.594224447948,256.819916790559,350.070873342778,510.153761435884,32.3814081729418,653.034016012589,0.107080714358567,17.0683100450135,0,389.685511493949,142.921730284344,0.107080714358567,389.685511493949,0.107080714358567,36.6015892238829,364.316166590139,101.119779652573,142.921730284344,392.050182803972,460.523377036965,510.153761435884,142.921730284344,421.923255821666,510.153761435884,0,421.923255821666,467.789816491985,392.41445738366,343.977743850574,142.921730284344,44.4937603374073,389.685511493949,0.107080714358567,142.589413126574,354.334747328195,84.087049062662,84.087049062662,634.760908937383,44.4937603374073,705.77654959327,635.145184148525,101.119779652573,343.977743850574,392.431803792216,83.4065361115969,83.4065361115969,392.41445738366,0.107080714358567,389.685511493949,17.0683100450135,610.626629182325,820.85762772913,820.85762772913,548.788760051874,875.028793727339,546.404246007191,328.776466676727,546.268341343948,549.372533416758,351.843553982839,859.926743570182,547.973330960463,546.31158393897,328.22865375112,351.169957356212,548.689919993528,239.509090610534,351.169957356212,548.288382881974,328.776466676727,350.070873342778,700.64334699965,698.370522699036,698.370522699036,700.64334699965,104.68546444386,249.171149147561,543.262718013861,32.3814081729418,543.262718013861,249.171149147561,351.169957356212,351.169957356212,351.843553982839,24.3263364918835,328.776466676727,145.79614248904,123.086089860942,832.660190827963,2.80467963260284,488.067669131108,832.660190827963,141.382573445578,667.101397377319,60.382959380281,547.417356327241,256.819916790559,104.68546444386,2.80467964229879,59.5975762699995,488.067669131108,488.067669131108,104.505773442402,832.660190827963,698.370522699036,488.067669131108,368.104688935846,260.952867645446,350.070873342778,875.028793727339,350.070873342778,488.067669131108,1.42740927333593,350.070873342778,25.9347711057972,256.594224404426,1.42740927333593,2.80467964229879
"FRSB042203",513.864002553233,222.088515037911,53.8185668858194,213.22192832686,134.644379944923,53.8185668858194,231.110760190924,227.805787886868,115.625822081491,201.950285420378,121.578642479408,181.715749876878,53.8185668858194,99.3339984406792,298.846662007458,231.110760190924,201.950285420378,122.224573808286,181.715749876878,213.22192832686,231.110760190924,454.304663994607,398.934371907464,298.834808628279,213.22192832686,334.609329987779,32.2377443277171,334.609329987779,32.5766108666665,342.70142957941,70.7532984654542,45.866560670319,231.110760190924,121.339462192196,283.853293771604,454.304663994607,38.600121215299,165.103339031107,212.837653115717,361.540296441385,361.540296441385,430.614584872984,0,1089.02465319898,395.988484715868,317.237791377806,616.009886067457,188.70337336066,317.237791377806,160.97038817622,212.837653115717,909.990924952774,88.2305056142185,430.614584872984,317.417482379263,504.367288648228,212.837653115717,395.988484715868,165.329031373717,165.103339031107,771.994129164444,88.2305056142185,454.304663994607,231.110760190924,422.030336536024,404.854945776652,421.923255821666,32.2377443277171,279.001525537322,422.030336536024,32.2377443277171,422.030336536024,385.321666597783,786.239422411805,523.043035474238,279.001525537322,29.8730730176934,38.600121215299,88.2305056142185,279.001525537322,0,88.2305056142185,421.923255821666,0,45.866560670319,29.5087984380059,77.9455119710918,279.001525537322,377.429495484258,32.2377443277171,422.030336536024,564.51266894824,67.5885084934708,506.010304884328,506.010304884328,212.837653115717,377.429495484258,283.853293771604,213.22192832686,523.043035474238,77.9455119710918,29.4914520294497,505.329791933263,505.329791933263,29.5087984380059,422.030336536024,32.2377443277171,404.854945776652,188.70337336066,398.934371907464,398.934371907464,126.865504230208,453.105537905673,124.480990185525,93.1467891449391,124.345085522282,127.449277595092,70.0797018388267,438.003487748516,126.050075138798,124.388328117304,93.6946020705459,70.7532984654542,126.766664171863,182.414165211132,70.7532984654542,126.365127060308,93.1467891449391,771.994129164444,278.720091177985,276.44726687737,276.44726687737,278.720091177985,317.237791377806,172.752106674105,121.339462192196,454.304663994607,121.339462192196,172.752106674105,70.7532984654542,70.7532984654542,70.0797018388267,446.249592313549,93.1467891449391,567.719398310706,298.837165960723,1254.58344664963,419.118576189063,909.990924952774,1254.58344664963,280.540682376087,1089.02465319898,361.540296441385,125.494100505575,165.103339031107,317.237791377806,419.118576179367,362.325679551666,909.990924952774,909.990924952774,317.417482379263,1254.58344664963,276.44726687737,909.990924952774,53.8185668858194,160.97038817622,771.994129164444,453.105537905673,771.994129164444,909.990924952774,420.49584654833,771.994129164444,395.988484715868,165.329031417239,420.49584654833,419.118576179367
"FRMU052302",467.997441882914,176.221954367592,99.6851275561383,167.355367656541,88.7778192746044,99.6851275561383,185.244199520605,181.939227216549,69.7592614111721,156.083724750059,75.7120818090889,227.582310547196,99.6851275561383,53.4674377703602,344.713222677777,185.244199520605,156.083724750059,76.3580131379671,227.582310547196,167.355367656541,185.244199520605,500.171224664926,353.067811237145,344.701369298598,167.355367656541,380.475890658098,78.104304998036,380.475890658098,78.4431715369854,388.567990249729,116.619859135773,0,185.244199520605,75.4729015218767,237.986733101285,500.171224664926,7.26643945501998,210.969899701426,166.971092445398,407.406857111704,407.406857111704,476.481145543303,45.866560670319,1134.8912138693,441.855045386187,363.104352048125,661.876446737776,142.836812690341,363.104352048125,206.836948846539,166.971092445398,955.857485623093,42.3639449438995,476.481145543303,363.284043049582,458.500727977909,166.971092445398,441.855045386187,211.195592044036,210.969899701426,817.860689834763,42.3639449438995,500.171224664926,185.244199520605,467.896897206343,450.721506446971,467.789816491985,78.104304998036,324.868086207641,467.896897206343,78.104304998036,467.896897206343,431.188227268102,832.105983082124,568.909596144557,324.868086207641,75.7396336880124,7.26643945501998,42.3639449438995,324.868086207641,45.866560670319,42.3639449438995,467.789816491985,45.866560670319,0,75.3753591083248,123.812072641411,324.868086207641,423.296056154577,78.104304998036,467.896897206343,610.379229618559,113.45506916379,551.876865554647,551.876865554647,166.971092445398,423.296056154577,237.986733101285,167.355367656541,568.909596144557,123.812072641411,75.3580126997686,551.196352603582,551.196352603582,75.3753591083248,467.896897206343,78.104304998036,450.721506446971,142.836812690341,353.067811237145,353.067811237145,80.9989435598894,407.238977235354,78.6144295152061,139.013349815258,78.478524851963,81.582716924773,115.946262509146,392.136927078197,80.1835144684789,78.5217674469855,139.561162740865,116.619859135773,80.9001035015437,228.280725881451,116.619859135773,80.4985663899889,139.013349815258,817.860689834763,232.853530507666,230.580706207051,230.580706207051,232.853530507666,363.104352048125,218.618667344424,75.4729015218767,500.171224664926,75.4729015218767,218.618667344424,116.619859135773,116.619859135773,115.946262509146,492.116152983868,139.013349815258,613.585958981025,344.703726631042,1300.45000731995,464.985136859382,955.857485623093,1300.45000731995,326.407243046406,1134.8912138693,407.406857111704,79.6275398352558,210.969899701426,363.104352048125,464.985136849686,408.192240221985,955.857485623093,955.857485623093,363.284043049582,1300.45000731995,230.580706207051,955.857485623093,99.6851275561383,206.836948846539,817.860689834763,407.238977235354,817.860689834763,955.857485623093,466.362407218649,817.860689834763,441.855045386187,211.195592087558,466.362407218649,464.985136849686
"DEHO062233",543.372800991239,251.597313475917,24.3097684478135,242.730726764866,164.153178382929,24.3097684478135,260.619558628929,257.314586324874,145.134620519497,231.459083858384,151.087440917414,152.206951438872,24.3097684478135,128.842796878685,269.337863569452,260.619558628929,231.459083858384,151.733372246292,152.206951438872,242.730726764866,260.619558628929,424.795865556602,428.44317034547,269.326010190273,242.730726764866,305.100531549773,2.72894588971119,305.100531549773,3.06781242866059,313.192631141404,41.2445000274483,75.3753591083248,260.619558628929,150.848260630202,313.36209220961,424.795865556602,68.1089196533049,135.594540593101,242.346451553723,332.031498003379,332.031498003379,401.105786434978,29.5087984380059,1059.51585476098,366.479686277863,287.7289929398,586.501087629451,218.212171798665,287.7289929398,131.461589738214,242.346451553723,880.482126514768,117.739304052224,401.105786434978,287.908683941257,533.876087086234,242.346451553723,366.479686277863,135.820232935712,135.594540593101,742.485330726438,117.739304052224,424.795865556602,260.619558628929,392.521538098018,375.346147338646,392.41445738366,2.72894588971119,249.492727099316,392.521538098018,2.72894588971119,392.521538098018,355.812868159777,756.730623973799,493.534237036232,249.492727099316,0.364274579687531,68.1089196533049,117.739304052224,249.492727099316,29.5087984380059,117.739304052224,392.41445738366,29.5087984380059,75.3753591083248,0,48.4367135330859,249.492727099316,347.920697046253,2.72894588971119,392.521538098018,535.003870510234,38.0797100554649,476.501506446322,476.501506446322,242.346451553723,347.920697046253,313.36209220961,242.730726764866,493.534237036232,48.4367135330859,0.0173464085562105,475.820993495257,475.820993495257,0,392.521538098018,2.72894588971119,375.346147338646,218.212171798665,428.44317034547,428.44317034547,156.374302668214,482.614336343679,153.989788623531,63.6379907069332,153.853883960288,156.958076033098,40.5709034008208,467.512286186522,155.558873576804,153.89712655531,64.18580363254,41.2445000274483,156.275462609869,152.905366773126,41.2445000274483,155.873925498314,63.6379907069332,742.485330726438,308.228889615991,305.956065315376,305.956065315376,308.228889615991,287.7289929398,143.243308236099,150.848260630202,424.795865556602,150.848260630202,143.243308236099,41.2445000274483,41.2445000274483,40.5709034008208,416.740793875543,63.6379907069332,538.2105998727,269.328367522717,1225.07464821162,389.609777751057,880.482126514768,1225.07464821162,251.031883938082,1059.51585476098,332.031498003379,155.002898943581,135.594540593101,287.7289929398,389.609777741361,332.81688111366,880.482126514768,880.482126514768,287.908683941257,1225.07464821162,305.956065315376,880.482126514768,24.3097684478135,131.461589738214,742.485330726438,482.614336343679,742.485330726438,880.482126514768,390.987048110324,742.485330726438,366.479686277863,135.820232979234,390.987048110324,389.609777741361
"FRNE052205",591.809514524325,300.034027009002,24.1269450852724,291.167440297951,212.589891916015,24.1269450852724,309.056272162015,305.75129985796,193.571334052583,279.895797391469,199.5241544505,103.770237905786,24.1269450852724,177.279510411771,220.901150036367,309.056272162015,279.895797391469,200.170085779378,103.770237905786,291.167440297951,309.056272162015,376.359152023516,476.879883878556,220.889296657187,291.167440297951,256.663818016687,45.7077676433747,256.663818016687,45.3689011044253,264.755917608318,7.1922135056376,123.812072641411,309.056272162015,199.284974163287,361.798805742696,376.359152023516,116.545633186391,87.157827060015,290.783165086809,283.594784470293,283.594784470293,352.669072901892,77.9455119710918,1011.07914122789,318.042972744777,239.292279406714,538.064374096365,266.648885331751,239.292279406714,83.0248762051281,290.783165086809,832.045412981682,166.17601758531,352.669072901892,239.471970408172,582.31280061932,290.783165086809,318.042972744777,87.3835194026256,87.157827060015,694.048617193352,166.17601758531,376.359152023516,309.056272162015,344.084824564932,326.90943380556,343.977743850574,45.7077676433747,201.05601356623,344.084824564932,45.7077676433747,344.084824564932,307.376154626691,708.293910440713,445.097523503147,201.05601356623,48.0724389533984,116.545633186391,166.17601758531,201.05601356623,77.9455119710918,166.17601758531,343.977743850574,77.9455119710918,123.812072641411,48.4367135330859,0,201.05601356623,299.483983513167,45.7077676433747,344.084824564932,486.567156977148,10.357003477621,428.064792913236,428.064792913236,290.783165086809,299.483983513167,361.798805742696,291.167440297951,445.097523503147,0,48.4540599416421,427.384279962171,427.384279962171,48.4367135330859,344.084824564932,45.7077676433747,326.90943380556,266.648885331751,476.879883878556,476.879883878556,204.8110162013,531.051049876765,202.426502156617,15.2012771738473,202.290597493374,205.394789566184,7.86581013226508,515.948999719608,203.99558710989,202.333840088396,15.7490900994541,7.1922135056376,204.712176142954,104.46865324004,7.1922135056376,204.3106390314,15.2012771738473,694.048617193352,356.665603149077,354.392778848462,354.392778848462,356.665603149077,239.292279406714,94.8065947030131,199.284974163287,376.359152023516,199.284974163287,94.8065947030131,7.1922135056376,7.1922135056376,7.86581013226508,368.304080342457,15.2012771738473,489.773886339614,220.891653989632,1176.63793467854,341.173064217971,832.045412981682,1176.63793467854,202.595170404996,1011.07914122789,283.594784470293,203.439612476667,87.157827060015,239.292279406714,341.173064208275,284.380167580574,832.045412981682,832.045412981682,239.471970408172,1176.63793467854,354.392778848462,832.045412981682,24.1269450852724,83.0248762051281,694.048617193352,531.051049876765,694.048617193352,832.045412981682,342.550334577238,694.048617193352,318.042972744777,87.3835194461476,342.550334577238,341.173064208275
"DECO042202",792.865528090555,501.090040575232,225.182958651503,492.223453864182,413.645905482245,225.182958651503,510.112285728245,506.80731342419,394.627347618813,480.9518109577,400.58016801673,97.2857756604444,225.182958651503,378.335523978001,19.8451364701364,510.112285728245,480.9518109577,401.226099345608,97.2857756604444,492.223453864182,510.112285728245,175.303138457286,677.935897444786,19.8332830909567,492.223453864182,55.6078044504573,246.763781209605,55.6078044504573,246.424914670655,63.6999040420879,208.248227071868,324.868086207641,510.112285728245,400.340987729518,562.854819308926,175.303138457286,317.601646752621,113.898186506215,491.839178653039,82.5387709040628,82.5387709040628,151.613059335662,279.001525537322,810.023127661663,116.986959178547,38.236265840484,337.008360530135,467.704898897981,38.236265840484,118.031137361102,491.839178653039,630.989399415452,367.23203115154,151.613059335662,38.4159568419415,783.36881418555,491.839178653039,116.986959178547,113.672494163604,113.898186506215,492.992603627122,367.23203115154,175.303138457286,510.112285728245,143.028810998702,125.85342023933,142.921730284344,246.763781209605,0,143.028810998702,246.763781209605,143.028810998702,106.320141060461,507.237896874483,244.041509936916,0,249.128452519628,317.601646752621,367.23203115154,0,279.001525537322,367.23203115154,142.921730284344,279.001525537322,324.868086207641,249.492727099316,201.05601356623,0,98.4279699469365,246.763781209605,143.028810998702,285.511143410918,211.413017043851,227.008779347006,227.008779347006,491.839178653039,98.4279699469365,562.854819308926,492.223453864182,244.041509936916,201.05601356623,249.510073507872,226.328266395941,226.328266395941,249.492727099316,143.028810998702,246.763781209605,125.85342023933,467.704898897981,677.935897444786,677.935897444786,405.86702976753,732.107063442995,403.482515722847,185.854736392383,403.346611059604,406.450803132414,208.921823698495,717.005013285838,405.05160067612,403.389853654626,185.306923466776,208.248227071868,405.768189709185,96.5873603261898,208.248227071868,405.36665259763,185.854736392383,492.992603627122,557.721616715307,555.448792414692,555.448792414692,557.721616715307,38.236265840484,106.249418863217,400.340987729518,175.303138457286,400.340987729518,106.249418863217,208.248227071868,208.248227071868,208.921823698495,167.248066776227,185.854736392383,288.717872773384,19.8356404234014,975.581921112306,140.117050651741,630.989399415452,975.581921112306,1.53915683876555,810.023127661663,82.5387709040628,404.495626042897,113.898186506215,38.236265840484,140.117050642045,83.3241540143443,630.989399415452,630.989399415452,38.4159568419415,975.581921112306,555.448792414692,630.989399415452,225.182958651503,118.031137361102,492.992603627122,732.107063442995,492.992603627122,630.989399415452,141.494321011008,492.992603627122,116.986959178547,113.672494120083,141.494321011008,140.117050642045
