"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"NCSU_TR_03_19",1075.27058073625,301.577488954595,-1.19338008954484,299.919607663842,-19.5591525973313,-148.934588207422,48.1014355153057,-82.6465627410499,-57.8348220116378,-7.02218617195027
"NCSU_TR_03_20",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691811,71.4415047208414,-166.415980335114,53.1331911882751,18.6068217385279,10.7900744399817
"NCSU_TR_03_23",145.726855313043,652.015515309248,-117.343284148274,-88.6448262550619,96.535922408601,-13.2588522614382,-0.0994513641570903,34.5375835678316,-20.1997290778669,16.0043635386653
"NCSU_TR_04_01",-49.6964714689632,619.464626549342,-11.3920288994971,44.6174610656847,134.428161583282,8.87703298775282,-24.431828770814,64.2858386843529,30.9046430774439,33.527782928298
"NCSU_TR_04_03",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838963,31.0538467545805,28.5150947101754,-71.7449194550341,-15.1520547972757,-13.1289547489451
"NCSU_TR_04_05",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838963,31.0538467545804,28.5150947101754,-71.7449194550341,-15.1520547972757,-13.1289547489452
"NCSU_TR_04_06",-49.6964714689632,619.464626549341,-11.392028899497,44.6174610656847,134.428161583282,8.87703298775266,-24.4318287708143,64.2858386843534,30.904643077444,33.5277829282982
"NCSU_TR_04_08",-49.6964714689632,619.464626549341,-11.3920288994969,44.6174610656846,134.428161583282,8.87703298775266,-24.4318287708143,64.2858386843534,30.904643077444,33.5277829282983
"NCSU_TR_04_09",-49.6964714689632,619.464626549341,-11.392028899497,44.6174610656846,134.428161583282,8.87703298775265,-24.4318287708142,64.2858386843534,30.904643077444,33.5277829282982
"NCSU_TR_04_10",1075.27058073625,301.577488954596,-1.19338008954491,299.919607663841,-19.5591525973303,-148.934588207422,48.1014355153056,-82.6465627410488,-57.8348220116363,-7.02218617194887
"NCSU_TR_04_17",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838957,31.0538467545806,28.5150947101754,-71.7449194550333,-15.1520547972749,-13.1289547489444
"NCSU_TR_04_19",1075.27058073625,301.577488954596,-1.19338008954503,299.919607663842,-19.5591525973304,-148.934588207422,48.1014355153057,-82.6465627410489,-57.8348220116361,-7.02218617194894
"NCSU_TR_04_22",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838957,31.0538467545807,28.5150947101752,-71.7449194550334,-15.1520547972748,-13.1289547489444
"NCSU_TR_04_23",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838957,31.0538467545806,28.5150947101752,-71.7449194550334,-15.1520547972747,-13.1289547489444
"NCSU_TR_04_24",-49.6964714689633,619.464626549341,-11.3920288994968,44.6174610656844,134.428161583283,8.87703298775328,-24.4318287708149,64.2858386843549,30.9046430774454,33.5277829282986
"NCSU_TR_05_01",1075.27058073625,301.577488954596,-1.19338008954496,299.919607663841,-19.5591525973302,-148.934588207422,48.1014355153056,-82.6465627410486,-57.8348220116358,-7.0221861719485
"NCSU_TR_05_02",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838955,31.0538467545808,28.5150947101752,-71.744919455033,-15.1520547972743,-13.1289547489444
"NCSU_TR_05_03",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838954,31.0538467545808,28.5150947101752,-71.7449194550331,-15.1520547972741,-13.1289547489442
"NCSU_TR_05_04",1075.27058073625,301.577488954596,-1.19338008954506,299.919607663841,-19.5591525973302,-148.934588207422,48.1014355153058,-82.6465627410487,-57.8348220116359,-7.02218617194837
"NCSU_TR_05_05",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838954,31.0538467545809,28.5150947101752,-71.7449194550329,-15.152054797274,-13.1289547489439
"NCSU_TR_05_06",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838955,31.0538467545809,28.5150947101752,-71.7449194550329,-15.1520547972741,-13.1289547489439
"NCSU_TR_05_07",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691809,71.4415047208415,-166.415980335115,53.1331911882765,18.6068217385291,10.790074439983
"NCSU_TR_05_15",145.726855313043,652.015515309248,-117.343284148275,-88.6448262550618,96.535922408602,-13.2588522614381,-0.099451364157151,34.5375835678314,-20.1997290778664,16.0043635386667
"NCSU_TR_05_20",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838954,31.0538467545808,28.5150947101752,-71.744919455033,-15.1520547972743,-13.1289547489441
"NCSU_TR_05_22",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838955,31.0538467545808,28.5150947101752,-71.744919455033,-15.1520547972742,-13.1289547489441
"NCSU_TR_06_05",-49.6964714689633,619.46462654934,-11.3920288994964,44.6174610656842,134.428161583284,8.87703298775352,-24.4318287708153,64.2858386843567,30.9046430774469,33.5277829282989
"NCSU_TR_06_10",641.988192024809,608.34742746308,153.71495064113,170.305202711237,-258.458117691809,71.4415047208416,-166.415980335115,53.1331911882763,18.6068217385295,10.7900744399834
"NCSU_TR_06_12",145.726855313043,652.015515309249,-117.343284148275,-88.6448262550618,96.535922408602,-13.2588522614379,-0.099451364157386,34.5375835678315,-20.1997290778662,16.004363538667
"NCSU_TR_06_13",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838952,31.0538467545808,28.5150947101752,-71.7449194550331,-15.152054797274,-13.1289547489441
"NCSU_TR_06_14",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838953,31.0538467545809,28.5150947101754,-71.7449194550332,-15.1520547972738,-13.1289547489441
"NCSU_TR_06_15",417.921539677406,643.239393331221,-147.275135871271,-135.486222043875,-62.3556920838953,31.0538467545808,28.5150947101753,-71.7449194550333,-15.1520547972737,-13.1289547489441
"NCSU_TR_06_16",145.726855313043,652.015515309249,-117.343284148275,-88.644826255062,96.5359224086017,-13.2588522614377,-0.0994513641572187,34.5375835678309,-20.1997290778664,16.0043635386668
"NCSU_TR_06_17",417.921539677406,643.23939333122,-147.275135871271,-135.486222043875,-62.3556920838954,31.0538467545809,28.5150947101753,-71.7449194550334,-15.1520547972736,-13.1289547489442
"NLNI042202",-972.498208921887,-183.068981660362,-112.282990086091,31.9892071169119,51.9099010056088,7.26849286778122,-14.7528231965346,-99.9654346876909,141.432945780727,-4.91738081988558
"NLNI042203",-972.498208921887,-183.068981660362,-112.282990086091,31.9892071169119,51.9099010056088,7.2684928677812,-14.7528231965346,-99.9654346876909,141.432945780727,-4.91738081988544
"NLTX072301",-1040.0785272172,-221.493568505373,-153.92423103705,89.1821863973491,60.5980998580704,62.954252382321,-54.9494027627772,-105.677952731546,12.8338110300126,6.27233339816283
"NLTX072302",-1040.0785272172,-221.493568505373,-153.92423103705,89.182186397349,60.5980998580704,62.9542523823209,-54.9494027627773,-105.677952731546,12.8338110300127,6.27233339816295
"PLBA092301",-804.841173843514,-57.1437630730148,-37.6322697889816,-97.881906986139,-85.6262113697322,2.36051423271731,17.5727290500722,11.0996811131933,-3.33976443275584,29.4369265553917
"PLBA092305",-804.841173843514,-57.1437630730148,-37.6322697889816,-97.881906986139,-85.6262113697323,2.36051423271736,17.5727290500722,11.0996811131934,-3.33976443275588,29.4369265553916
"PLBI082201",-1203.63308815417,-226.258768745061,-170.380924491721,42.4532487834565,-61.1190247196986,-16.0404794665474,97.8207602858714,15.9593388238524,53.6305120487117,61.8238286861757
"PLCZ072206",-928.633922310711,-93.327493951076,-65.912329593475,-66.602178643219,-84.8409695048912,-4.44253662737016,49.9243873256607,58.123095377263,19.6229519678985,-6.12876646437378
"PLCZ072210",-928.633922310711,-93.3274939510759,-65.912329593475,-66.602178643219,-84.8409695048911,-4.44253662737017,49.9243873256607,58.1230953772632,19.6229519678985,-6.12876646437377
"PLCZ072212",-928.633922310711,-93.3274939510759,-65.912329593475,-66.602178643219,-84.8409695048911,-4.44253662737016,49.9243873256607,58.1230953772634,19.6229519678983,-6.12876646437406
"PLCZ072215",-928.633922310711,-93.3274939510759,-65.912329593475,-66.602178643219,-84.8409695048911,-4.44253662737012,49.9243873256606,58.1230953772633,19.6229519678984,-6.12876646437388
"PLCZ072305",-928.633922310711,-93.3274939510759,-65.912329593475,-66.602178643219,-84.8409695048911,-4.44253662737014,49.9243873256606,58.1230953772635,19.6229519678983,-6.12876646437392
"PLCZ072306",-928.633922310711,-93.3274939510759,-65.9123295934749,-66.602178643219,-84.8409695048911,-4.44253662737014,49.9243873256607,58.1230953772636,19.6229519678982,-6.12876646437394
"PLKB092305",-874.122204309022,-105.717872427487,-75.6736282408516,-49.0930745543559,-52.5908962928721,-11.1129567337309,49.1982529778644,21.6284167362754,20.7862630894688,-7.46767105537567
"PLKO082237",-950.179609310954,-140.471530253254,-103.209484064325,-21.8485002756929,-55.9474245493367,-22.1677605322092,84.350744338473,40.9713694859655,27.6386287200769,1.01210493363225
"PLKO082242",-950.179609310954,-140.471530253254,-103.209484064325,-21.8485002756928,-55.9474245493368,-22.1677605322092,84.350744338473,40.9713694859656,27.638628720077,1.01210493363216
"PLKO082243",-950.179609310954,-140.471530253254,-103.209484064325,-21.8485002756928,-55.9474245493369,-22.1677605322093,84.350744338473,40.9713694859656,27.638628720077,1.01210493363244
"PLNA082247",-997.580416052492,-159.3191557566,-118.815191171829,-20.5555296278788,-75.6231774167881,-33.1902180428839,92.3737902208364,30.3915220916721,13.862152684537,73.1157056703801
"PLNA082249",-997.580416052492,-159.3191557566,-118.81519117183,-20.5555296278788,-75.6231774167882,-33.1902180428841,92.3737902208365,30.3915220916721,13.8621526845372,73.1157056703802
"PLRA082254",-959.969397196644,-123.188370348594,-92.0969049812765,-38.794376843363,-75.8544256627774,-12.1580090214895,76.9592749039933,68.9651705422335,10.3574405055779,-1.06610421265995
"PLRA082257",-959.969397196644,-123.188370348594,-92.0969049812764,-38.794376843363,-75.8544256627774,-12.1580090214898,76.9592749039932,68.9651705422334,10.3574405055781,-1.06610421265999
"PLRA082270",-959.969397196644,-123.188370348594,-92.0969049812764,-38.794376843363,-75.8544256627774,-12.1580090214898,76.9592749039932,68.9651705422334,10.357440505578,-1.06610421265978
"PLRA092320",-959.969397196644,-123.188370348594,-92.0969049812764,-38.794376843363,-75.8544256627774,-12.1580090214897,76.9592749039931,68.9651705422332,10.3574405055779,-1.06610421265983
"PLRA092321",-959.969397196644,-123.188370348594,-92.0969049812764,-38.7943768433631,-75.8544256627775,-12.1580090214898,76.9592749039931,68.9651705422331,10.3574405055779,-1.06610421266009
"PLRA092322",-959.969397196644,-123.188370348594,-92.0969049812763,-38.7943768433631,-75.8544256627774,-12.1580090214898,76.959274903993,68.9651705422333,10.3574405055775,-1.06610421266046
"PLSK082271",-813.585937151267,-29.1037586474212,-15.5631363699634,-118.532703232499,-112.979938863342,5.1702967734734,26.3743634728634,26.3000949509056,20.4866906542991,12.5404873550566
"PLSK082274",-813.585937151267,-29.1037586474212,-15.5631363699635,-118.532703232499,-112.979938863342,5.1702967734735,26.3743634728633,26.3000949509057,20.486690654299,12.5404873550565
"PLSK082276",-813.585937151267,-29.1037586474212,-15.5631363699634,-118.532703232499,-112.979938863342,5.17029677347342,26.3743634728635,26.3000949509055,20.4866906542992,12.5404873550563
"PLSK092301",-813.585937151267,-29.1037586474212,-15.5631363699634,-118.532703232499,-112.979938863342,5.17029677347355,26.3743634728635,26.3000949509056,20.4866906542991,12.5404873550564
"PLSK092305",-813.585937151267,-29.1037586474213,-15.5631363699634,-118.532703232499,-112.979938863342,5.17029677347344,26.3743634728635,26.3000949509057,20.486690654299,12.5404873550563
"PLSM082283",-910.148519675749,-125.105134475568,-96.8932906809286,-46.2379045753087,-70.8205547442541,-18.6961093180717,59.1073296239257,2.39705632340866,-11.5135449291095,45.8739530993612
"PLSM082285",-910.148519675749,-125.105134475568,-96.8932906809286,-46.2379045753087,-70.8205547442541,-18.6961093180717,59.1073296239255,2.39705632340855,-11.5135449291095,45.8739530993613
"PLSM082286",-910.148519675749,-125.105134475568,-96.8932906809286,-46.2379045753088,-70.820554744254,-18.6961093180717,59.1073296239255,2.39705632340863,-11.5135449291097,45.8739530993613
"PLSM092311",-910.148519675749,-125.105134475568,-96.8932906809286,-46.2379045753088,-70.820554744254,-18.6961093180719,59.1073296239254,2.39705632340865,-11.5135449291098,45.8739530993614
"POL_1",-950.179609310954,-140.471530253254,-103.209484064325,-21.8485002756925,-55.9474245493365,-22.167760532209,84.3507443384726,40.9713694859645,27.6386287200772,1.01210493363261
"POL_3",-950.179609310954,-140.471530253254,-103.209484064325,-21.8485002756925,-55.9474245493365,-22.1677605322088,84.3507443384727,40.971369485964,27.6386287200773,1.01210493363253
"POL_5",-804.841173843514,-57.1437630730145,-37.6322697889806,-97.8819069861383,-85.6262113697288,2.36051423271808,17.5727290500661,11.099681113189,-3.33976443275889,29.4369265553892
"POL_6",-1158.83012664833,-185.412892519804,-157.668298698975,10.9652965060807,-102.760026021186,-1.32034766502612,103.119012654354,97.0045054992404,-45.8219630254744,38.7359539196427
"PTOD042301",138.128846110963,-360.588890759372,273.541431776181,196.760804387117,-132.698200013134,-90.4187776621939,-27.1696157845861,-47.3853425519825,-5.13552414140734,-14.475804505566
"ROGT052201",-553.193368232939,118.303083204033,130.515605742348,-152.146295519729,-18.6475653549473,84.972539467707,-67.2263507224401,-20.4222932110913,12.5990885442574,-59.2488832429441
"ROGT052209",-553.193368232939,118.303083204033,130.515605742348,-152.146295519729,-18.6475653549474,84.972539467707,-67.22635072244,-20.4222932110912,12.5990885442575,-59.248883242944
"ROLV052202",-553.193368232939,118.303083204034,130.515605742348,-152.146295519729,-18.6475653549473,84.972539467707,-67.22635072244,-20.4222932110912,12.5990885442575,-59.2488832429441
"ROLV052206",-553.193368232938,118.303083204034,130.515605742348,-152.146295519729,-18.6475653549474,84.9725394677071,-67.2263507224399,-20.4222932110912,12.5990885442576,-59.2488832429439
"ROLV052209",-553.193368232938,118.303083204034,130.515605742348,-152.146295519729,-18.6475653549473,84.9725394677071,-67.2263507224401,-20.4222932110913,12.5990885442576,-59.2488832429439
"SEAB072243",-1470.00303703071,-322.425954118948,-255.169883772166,188.385657582891,66.5278759796506,100.121803978303,-11.8626701317716,-39.1939339266844,-76.8902650985516,-64.4156199819633
"SEAB072246",-1470.00303703071,-322.425954118948,-255.169883772166,188.38565758289,66.5278759796506,100.121803978303,-11.8626701317715,-39.1939339266844,-76.8902650985515,-64.4156199819634
"SEUP072201",-1576.32497213745,-354.970519332799,-274.292322458512,228.805528223762,91.3397276888454,113.434929922513,-54.847668571973,-53.7115433624416,-70.2327700321265,-81.078226968628
"SEUP072203",-1576.32497213745,-354.970519332799,-274.292322458512,228.805528223762,91.3397276888453,113.434929922514,-54.8476685719728,-53.7115433624414,-70.2327700321262,-81.0782269686272
"SEUP072204",-1576.32497213745,-354.970519332799,-274.292322458512,228.805528223762,91.3397276888452,113.434929922514,-54.8476685719731,-53.7115433624414,-70.2327700321259,-81.0782269686273
"TRSA062307",286.913747461296,657.115085896575,-105.165937124427,-92.7311496933807,26.0062264831793,22.1360807438088,12.7565583229052,-4.12357544600947,3.30926240880006,-28.6655299015603
"TRSA062309",286.913747461296,657.115085896575,-105.165937124427,-92.7311496933807,26.0062264831793,22.1360807438088,12.7565583229052,-4.12357544600956,3.30926240880001,-28.6655299015603
"TRSA062310",286.913747461297,657.115085896575,-105.165937124427,-92.7311496933806,26.0062264831793,22.1360807438088,12.7565583229052,-4.12357544600957,3.30926240880004,-28.6655299015603
"TUR_1a",145.726855313043,652.015515309248,-117.343284148277,-88.6448262550626,96.5359224085993,-13.2588522614355,-0.0994513641543861,34.5375835678308,-20.1997290778669,16.004363538664
"TUR_1b",145.726855313043,652.015515309248,-117.343284148277,-88.6448262550626,96.5359224085993,-13.2588522614355,-0.0994513641543388,34.5375835678308,-20.1997290778669,16.004363538664
"TUR_1c",145.726855313042,652.015515309248,-117.343284148277,-88.6448262550625,96.5359224085994,-13.2588522614355,-0.099451364154362,34.5375835678307,-20.1997290778668,16.0043635386639
"UKCA042302",-952.577688376912,-197.861616892071,-128.343055178637,57.4082798537414,54.1661487114998,42.3329637964833,-48.1944443320208,-108.467887571154,9.70371010017586,-16.1473591561268
"UKCA042310",-952.577688376912,-197.861616892071,-128.343055178637,57.4082798537414,54.1661487114998,42.3329637964832,-48.1944443320209,-108.467887571154,9.70371010017559,-16.1473591561267
"UKCA042316",-952.577688376912,-197.861616892071,-128.343055178637,57.4082798537414,54.1661487114999,42.3329637964834,-48.1944443320208,-108.467887571155,9.70371010017571,-16.1473591561269
"UKCA042327",-952.577688376913,-197.861616892071,-128.343055178637,57.4082798537413,54.1661487114999,42.3329637964831,-48.1944443320211,-108.467887571154,9.70371010017584,-16.1473591561269
"UKCA092201",-952.577688376913,-197.861616892071,-128.343055178637,57.4082798537413,54.1661487115,42.3329637964833,-48.1944443320211,-108.467887571155,9.7037101001758,-16.147359156127
"UKCA092202",-952.577688376913,-197.861616892071,-128.343055178637,57.4082798537413,54.1661487114999,42.3329637964832,-48.194444332021,-108.467887571155,9.70371010017572,-16.1473591561269
"UKCA092203",-952.577688376913,-197.861616892071,-128.343055178637,57.4082798537411,54.1661487115001,42.3329637964835,-48.1944443320215,-108.467887571155,9.70371010017574,-16.1473591561271
"UKCA092204",-952.577688376913,-197.861616892071,-128.343055178637,57.408279853741,54.1661487115001,42.3329637964833,-48.1944443320218,-108.467887571154,9.70371010017596,-16.1473591561276
"UKCA092205",-952.577688376913,-197.861616892071,-128.343055178637,57.4082798537407,54.1661487115001,42.3329637964833,-48.1944443320219,-108.467887571155,9.70371010017602,-16.1473591561272
