"isolate","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","ID","Continent","Country","Region","Strain","Collection","Latitude","Longitude","Year.of.Collection","Pot.Field","Host","Status_world","Status_ext_eur","Status_recent_ext_eur","fs_level1","fs_level2","fs_level3","fs_level4","fs_level5","fs_level6","fs_level7","fs_level8","anc1","anc2","anc3","anc4","anc5","anc6","anc7","Mating.type"
"ESCT052207",-12.5362073460447,12.0431664197324,-4.77981253758951,1.01275929303031,-17.7383278489104,10.7577902206223,0.0482206435834445,-0.723210599120991,-2.31324196227829,-2.59026006445689,"ESCT052207","Europe","Spain","Olius","tritici","2022",41.98899,1.56179,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.588137,0.411813,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"ESCT052302",45.4969334744622,53.5939807187274,-18.8207639862398,-12.531986961476,-23.3084357397902,20.6856417567511,2.023290001671,0.630183160497047,3.14894928968022,-2.47063160945111,"ESCT052302","Europe","Spain","Sucs (Lleida)","tritici","2023",41.69156,0.42648,"2023","Field","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_admx","Catalonia_admx",0.123807,0.876143,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESCT052307",-20.5669548689527,3.92021422771241,2.38960974908141,4.57763916337745,-12.7208662295216,3.06561125938137,3.63944483131523,-13.420107608635,2.42996195324303,19.103601499285,"ESCT052307","Europe","Spain","Sucs (Lleida)","tritici","2023",41.69156,0.42648,"2023","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.659307,0.340643,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"ESCT052309",-19.1964204739359,12.6093777755145,-0.315197453845907,4.70882448392322,-15.0963588661114,13.2199262262248,-3.53008165784623,-2.58615327250136,-8.30769649470356,-8.47613671533019,"ESCT052309","Europe","Spain","Sucs (Lleida)","tritici","2023",41.69156,0.42648,"2023","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.610672,0.389278,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESCT062210",-13.6161362214305,10.9281089518034,-1.31315254201871,3.96973412272,-16.2734744745853,7.15406496699837,5.49197153094311,1.31260092369627,-0.443720427962646,-9.10581435770714,"ESCT062210","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.644337,0.354833,0.00079,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESCT062211",48.5663458535376,54.3882690089838,-19.75186895617,-14.8140639705127,-18.9041564925988,19.6655461621984,2.55883896355244,1.09857617799349,4.82693586745823,5.98382500257124,"ESCT062211","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_admx","Catalonia_admx",0.116697,0.883253,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"ESCT062216",-8.48260305187822,15.4608056653358,-0.133542536678187,3.67473361035632,-23.8385235857879,12.1963405224182,-3.65664477869352,-3.71427114104478,-3.00096535806225,-2.59470144561565,"renamed_ESCT062216","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.542125,0.457825,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"ESCT062217",52.0165637996886,54.6570704341349,-15.6603630572338,-12.3657202921185,-20.5693944924719,20.5899684725239,4.1776802147293,2.4931724632038,7.86419526337531,6.85942056906874,"ESCT062217","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_admx","Catalonia_admx",0.080932,0.919018,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESCT062219",52.2359764983821,59.520396906867,-21.0985488181628,-12.4032364854684,-25.7153573005842,21.7292332413779,-6.46254824936444,4.14926898608008,3.62673387689991,-1.21863703830514,"ESCT062219","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_admx","Catalonia_admx",0.112818,0.887132,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"ESCT062221",-4.56545290684062,13.7668571910335,2.20602642653958,7.37695277932707,-20.750649027364,12.6245125247777,0.084190293820427,-2.61479910798016,-10.0477856417542,-4.10477059973955,"renamed_ESCT062221","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.586069,0.413881,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESCT062224",-9.52324937392044,13.324688732217,0.109471612218271,0.611637462656412,-25.6818619959766,12.9207708424115,5.69395993728444,-6.77426048628796,-13.6811458539684,-0.512172722689276,"renamed_ESCT062224","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.567714,0.432236,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"ESCT062226",1.45665828125585,16.871091307556,-4.89549972180176,5.43920628730103,-24.1509413086582,9.82567594247378,-2.45416669778415,-8.57675643746948,-8.27737218517546,-3.1427245617136,"ESCT062226","Europe","Spain","Sucs","tritici","2022",41.69156,0.42648,"2022","Field","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.489046,0.510904,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESMA052301",-7.16702744415429,14.5754810389705,-0.994664393763431,9.22156399607843,-23.0643918850953,6.68498773009406,-11.0198284427578,-4.57219054053483,-3.71256228095257,-2.13231528103577,"ESMA052301","Europe","Spain","Mallorca","tritici","2023",39.6710517,2.5752214,"2023","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.528962,0.470988,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESMA052302",-6.41380769822641,14.8971049314524,-1.83614712929823,4.08026374622502,-24.7741293477915,9.26517204708703,2.01743428433819,-0.914515199057318,-9.63976458246415,-0.830028116333542,"ESMA052302","Europe","Spain","Mallorca","tritici","2023",39.6710517,2.5752214,"2023","Pot","4n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.555011,0.444939,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESMD052201",-14.6840490387868,11.8520511030073,-4.03648338680297,0.692749466946081,-11.8750151735129,4.52264361014404,-3.68544776619371,0.529158608164779,3.48484399778822,9.29825895338149,"ESMD052201","Europe","Spain","Madrid","tritici","2022",40.41132191,-3.703662473,"2022","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.628539,0.371411,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESMD052202",-20.9584771054353,6.91554952382586,-3.84720270062032,1.13095395463094,-5.30425909310613,3.04907180715313,4.49542563322921,-8.66489873677414,5.43339698283967,10.9324106318441,"ESMD052202","Europe","Spain","Madrid","tritici","2022",40.40557644,-3.833207604,"2022","Pot","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.677813,0.322137,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESSA052201",-7.56518796243352,8.45650890422398,0.703933621858825,5.08762073973022,-15.1385484223449,3.75077818494959,-0.874685324738603,3.19224911699062,-1.85896863237791,-4.17778631401338,"ESSA052201","Europe","Spain","Salamanca","tritici","2022",40.95574203,-5.292118509,"2022","Field","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.599032,0.390673,1e-05,1e-05,0.010255,1e-05,1e-05,"1_2_1"
"ESSA052202",-12.6727718903035,12.3459316436213,0.360637001579536,8.43721287643719,-15.8694268129651,6.92358425988495,-2.61127624229112,-2.89452010548128,-0.934590744197547,0.637754730771151,"ESSA052202","Europe","Spain","Salamanca","tritici","2022",40.95574203,-5.292118509,"2022","Field","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.590735,0.409215,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"ESSA062301",-4.9185376922468,12.7561362216762,-5.00955851013056,7.1764587240504,-18.3635536792565,9.88159628799905,4.94781505940752,-6.61052828008299,0.0185457394869438,9.87602807682237,"ESSA062301","Europe","Spain","Salamanca","tritici","2023",40.9236794296207,-5.36371206804169,"2023","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","Spain","Spain_N","Spain_N","Spain_N",0.541031,0.458919,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRA_ASOSAN_95_9",-25.179676387022,3.63845392030295,3.48706538682582,5.68877622352414,-5.69167112290622,2.33511623774308,-1.67478842834886,5.33910049792848,0.748402947155432,-9.84331220108291,"SRR11548197","Europe","France","France","tritici","Before 2022",NA,NA,"1995","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","old_Europe1",0.698892,0.13199,1e-05,1.9e-05,0.169069,1e-05,1e-05,"1_2_1"
"FRA_B_STONE_95_45",-26.9127989906779,2.0109428630656,1.66036422957466,-4.2014208245244,-8.11603688613295,4.68495469077199,8.53456559412562,2.19684692067477,5.34184258052901,17.6595623992378,"SRR11548196","Europe","France","France","tritici","Before 2022",NA,NA,"1995","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","old_Europe1",0.730302,0.135089,1e-05,1e-05,0.13457,1e-05,1e-05,"1_2_1"
"FRA_M_DOVE_94_10",-37.7320671426783,-1.57023455507772,-2.50076671171287,-4.18393799180163,-2.65138312179023,1.20323774679733,4.05742432421609,6.43295974050061,-7.27467691304071,11.493751174913,"SRR11548195","Europe","France","France","tritici","Before 2022",NA,NA,"1994","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe2","old_Europe2",0.960928,0.039022,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRA_MERCIA_COKER_98_25",-54.0767304379112,-5.47246867397245,-2.17524327535535,-12.4708699896902,1.34175165055537,-1.22906391003703,7.04950646011671,2.64066163879452,11.283048237895,17.6762583898162,"SRR11548194","Europe","France","France","tritici","Before 2022",NA,NA,"1998","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe2","old_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRA_MISSION_96_19",-36.7780912808084,-3.97913112753119,-1.67669277384119,1.31337569684991,0.841321747716292,0.909478026405369,0.506294529543658,-8.81905360737349,1.6007370138068,10.6167688156262,"SRR11548193","Europe","France","France","tritici","Before 2022",NA,NA,"1996","","","Included","Included","Excluded","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","old_Europe1",0.905387,0.094563,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRBE052201",-48.3240119492466,-3.76124629435572,0.856613378917844,-6.5187135408459,-3.64486006604841,-3.90379841722478,-0.763205464863967,-3.5643956025373,-6.2217249116786,-3.78441250712876,"FRBE052201","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRBE052202",-35.7170516897356,1.7002999710684,-1.16241352033126,-6.00023966444379,-9.17642087520921,3.57324283430773,0.654428039394081,6.04128126043751,2.48846371569386,0.0253147921740035,"FRBE052202","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","FR_Bergerac",0.891049,0.108901,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRBE052204",-30.4260356129291,6.76231152082846,-5.20455836081495,-6.6630545710018,-9.64351215874501,4.20759865964545,3.25160559214812,-2.32094455440099,-3.45051400516512,-3.20765613614068,"FRBE052204","Europe","France","Bergerac","tritici","2022",44.859587,0.469917,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","old_Europe_N","old_Europe1","FR_Bergerac",0.805058,0.186832,1e-05,1e-05,1e-05,1e-05,0.00807,"1_2_1"
"FRCL052201",33.6389501167335,34.954478852055,-15.1291274654692,-1.25124556355542,3.91240675506383,1.20210088442785,1.18011104719552,-4.1416897983389,16.7479052345924,7.68030167185104,"FRCL052201","Europe","France","Clarensac","tritici","2022",43.826,4.218,"2022","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.302304,0.697646,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCL052202",31.5076729486669,42.3837660834245,-14.8760958247783,-2.85736081003041,-7.00782337408575,0.709743666766849,-7.36527937353371,3.08312275781834,6.91546676098749,-0.354509130892358,"FRCL052202","Europe","France","Clarensac","tritici","2022",43.826,4.218,"2022","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.313319,0.686244,1e-05,1e-05,1e-05,1e-05,0.000397,"1_1_3"
"FRCL052301",-45.478269115747,-4.24368940035542,2.76298032262607,-10.1756111440119,-3.133669216456,1.38263138104054,5.80653180432038,1.56890037772196,-5.69020462037036,2.41160025295427,"FRCL052301","Europe","France","Clarensac","tritici","2023",43.826,4.218,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCL052302",30.2710237850226,44.7358836187536,-12.8567931209981,-5.10487209448772,-4.49036747048476,9.64145819277952,3.66541023407141,-2.49425441779432,7.14679487351045,2.2903176332338,"FRCL052302","Europe","France","Clarensac","tritici","2023",43.826,4.218,"2023","Pot","6n","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx","S_Europe_admx",0.324642,0.675308,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042201",-51.8525083856053,-6.70422728665808,1.24546749283034,-10.3998572176154,-3.73163485224477,-3.35005907669921,-0.378665062577673,6.7507174147558,3.70785607814685,-6.57743320894948,"FRCO042201","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRCO042202",-59.6286719368301,-7.21972543289997,1.59030211557278,-16.458690828931,1.31148101982057,-2.77664249222952,9.43348122382071,0.699001086939286,1.98442233493437,7.71463941205661,"FRCO042202","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042203",-58.5304445218855,-2.94372437053359,2.29143082438744,-9.85811317369276,2.72931333266687,2.28233481448372,-3.2169569531781,-4.34183719672441,-11.0116561750723,-6.61269417892074,"FRCO042203","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRCO042204",-54.6745018204686,-0.944455059069288,-4.41438501302391,-15.7224072990871,4.41712078699532,1.69449060751616,1.16006627310177,1.57312367832128,-0.126169997372983,-4.07047815742675,"renamed_FRCO042204","Europe","France","Cortevaix","tritici","2022",46.52973913,4.646218568,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRLO052301",-48.0126892126632,-0.419504649997531,2.26970921649014,-9.65063767964985,10.2576543657147,0.67766534161379,0.398424866123353,9.5060746541867,9.07726740235008,2.028691832458,"FRLO052301","Europe","France","Louhans","tritici","2023",46.63110745,5.23174322208867,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRLO052302",-49.9290563565087,-1.57938587626107,0.96874372856622,-9.70767314612761,0.295319505704971,5.28946840004286,5.26837988706718,-3.97292509855304,-1.6784932890465,5.49428016866909,"FRLO052302","Europe","France","Louhans","tritici","2023",46.63110745,5.23174322208867,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMP052201",-54.6601247577882,-4.20270109716328,-0.393848450306248,-9.9577785482685,3.91281206416526,-0.475713729599909,2.53520823693066,3.57354160467841,1.53144141939926,-2.62291933457123,"FRMP052201","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052202",-55.8773043779273,-4.23252718309566,0.0891459786728783,-9.6051881692003,-2.30108821575061,-1.68834095705232,3.74015192575852,1.38685817531843,-6.12466471953782,-6.53750695516898,"FRMP052202","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052203",-55.8782251866373,-0.609648891425066,0.340301415733136,-13.1247589762274,-6.86924324587622,-5.02608986564343,-0.814303208980245,-1.96910158565109,-1.9908850881628,-3.8455769657172,"FRMP052203","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRMP052204",-55.0876602043707,-3.78670615969967,3.85631904149192,-4.95824380002666,-1.16193960561729,4.04978980590085,3.14608265648755,-5.17301201129816,-2.36883410587816,-14.3795984440072,"FRMP052204","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMP052206",-53.0111066391543,-3.71337012666563,-0.519831687133901,-16.7383989920428,2.30894938643273,2.89523778096185,9.12511846799269,0.932690021364962,-5.6194113329954,3.3088301679897,"FRMP052206","Europe","France","Marais Poitevin","tritici","2022",46.368861,-0.991562,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMU052302",-54.7916910272723,-2.36000792001638,1.68735928970837,-12.1219749371862,-1.26684039699312,-0.971235214251943,4.00317035920044,7.22135214703157,-5.97929415999975,-15.1438775806251,"FRMU052302","Europe","France","Munster","tritici","2023",48.03480211,7.136236275,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRMU052303",-49.1389508535507,-0.829411721208379,-1.71111269718673,-10.1874255264211,-1.8874218628852,4.7486817667684,6.11230692436497,1.64618663431019,0.333170666653994,5.41794206034265,"FRMU052303","Europe","France","Munster","tritici","2023",48.03480211,7.136236275,"2023","Pot","Triticale","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052204",-63.3508737855034,-6.3197969212593,1.51138857827358,-19.302924753743,1.9427642614826,1.21805670717876,4.11506071604268,5.85621484578665,-5.93266382723087,-5.90843661840094,"FRNE052204","Europe","France","Mourmelon","tritici","2022",49.14827083,4.360349464,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052205",-59.5207004237505,-7.67703561800858,-0.0269322463199394,-18.809570277817,7.86271741926052,-1.63944918174063,5.39492641311493,6.39195176462108,2.06732471228195,11.9190966972869,"FRNE052205","Europe","France","Mourmelon","tritici","2022",49.14827083,4.360349464,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRNE052208",-58.7795263507263,0.773325752215694,2.24850702787509,-21.4115453171361,6.11252989943796,3.41410837181065,17.2144417944689,-1.71617498874488,2.58375515299771,3.41283092244171,"FRNE052208","Europe","France","Cuperly","tritici","2022",49.05512806,4.436114757,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRRI052203",-60.3813571404232,-4.92747310732209,-1.99769305933178,-21.4289424854134,-1.32967127371285,-7.9203954207701,6.86045351608083,2.63496684990388,9.46420482034499,12.766673162507,"FRRI052203","Europe","France","Riom","tritici","2022",45.894536,3.141422,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRRI052204",-51.8902208426523,-2.97527992957274,1.67388011181788,-6.92273175040698,-3.75114445542611,-0.828301160643645,-1.86533678967397,2.64362987042614,-0.367088184273095,-6.2280159216957,"FRRI052204","Europe","France","Riom","tritici","2022",45.894536,3.141422,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.990055,1e-05,1e-05,1e-05,1e-05,1e-05,0.009895,"1_2_1"
"FRRN052301",-59.8468742781329,-4.11886235669112,0.766364071722815,-14.0582489649712,-0.569777474702389,-3.29891153863251,3.42196312938691,-3.02787999207172,7.49319204837609,9.19760974694933,"FRRN052301","Europe","France","Rennes","tritici","2023",48.10015077,-1.680136345,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRRN052302",-52.1246347710264,-6.02073203183245,2.2446193666852,-16.7228425140561,5.46292816034476,-3.68360949326984,3.35518207472991,6.49889136233223,3.58971114906501,-1.6479845232583,"FRRN052302","Europe","France","Rennes","tritici","2023",48.10015077,-1.680136345,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"FRSA042201",-52.4253566401159,-3.7310180423016,1.81117901846694,-9.91485224547666,-0.847712680591105,-2.03904237390144,-1.51333120206795,-8.7933302867351,-3.01420109382162,-3.24083429756562,"renamed_FRSA042201","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042202",-58.4598281488151,-5.46941979163149,-0.927820383257638,-15.4364531630828,1.46381739805196,1.10781990269589,5.30038849408575,-7.35315471823644,2.06568718036863,3.12009434299631,"FRSA042202","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042203",-53.4808992162374,-4.59175706337993,3.13095307545653,-7.02358411304229,-3.35236406913499,-2.99543491942725,-3.55263626761811,-7.96582042314789,-1.20891007952327,-6.85706910887708,"FRSA042203","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"FRSA042204",-50.9061966753697,-0.142446511374619,1.4319019182812,-10.3829404171851,-0.830943404383511,-2.33733053796819,7.43630721479323,2.28116990602504,0.53057008995907,7.68005048327281,"FRSA042204","Europe","France","Sailly","tritici","2022",46.533195,4.559358,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
