"isolate","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","ID","Continent","Country","Region","Strain","Collection","Latitude","Longitude","Year.of.Collection","Pot.Field","Host","Status_world","Status_ext_eur","Status_recent_ext_eur","fs_level1","fs_level2","fs_level3","fs_level4","fs_level5","fs_level6","fs_level7","fs_level8","anc1","anc2","anc3","anc4","anc5","anc6","anc7","Mating.type"
"NCSU_TR_05_02",27.7053823190738,-7.23776088880829,-21.1712875432148,-0.0661775350018306,-7.96963548828546,-19.064190383318,-32.0137403864946,14.9285059432188,-5.70267510953193,8.40861130395559,"SRR19456399","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey2","Turkey3",0.070859,1e-05,1e-05,1e-05,0.929091,1e-05,1e-05,"1_1_3"
"NCSU_TR_05_03",22.2400717153824,-6.25650553070469,-24.8273173103715,-3.76575915302849,-7.18961030339923,-22.4931263132368,-29.7122937409341,13.3385644677354,-0.697037723953104,3.28733757950889,"SRR19456398","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey2","Turkey3",1e-05,1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,"1_2_1"
"NCSU_TR_05_04",57.0006009329091,24.4587260698566,-96.8716561323584,50.7418687856808,-186.952139918422,63.1176102965563,47.1312317841842,-23.9517604049759,3.98718043716258,-2.34485258716193,"SRR19456493","Asia","Turkey","Adana","tritici","NCSU",36.95,35.38,"2017","","","Included","Included","Included","S_Europe_ME","ME","TR_ISR","Turkey1","Turkey1","Turkey1","Turkey_admx","Turkey2",1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_TR_05_05",24.4022533963151,-3.18254984435918,-27.5813161514921,-4.18591286776663,-7.56104170000957,-26.90463732735,-34.0322641322207,26.3396914045712,6.24700991417077,5.07877212272472,"SRR19456397","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey3","Turkey7",1e-05,1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,"1_2_1"
"NCSU_TR_05_06",23.0273393052096,-2.16543319437144,-32.7815967267219,-4.00877936620404,-4.58535753904118,-25.1454583418013,-33.6806594242603,18.1441852095293,8.35801526356951,-0.212328226186969,"SRR19456396","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey3","Turkey7",1e-05,1e-05,0.008165,1e-05,0.964334,1e-05,0.027461,"1_2_1"
"NCSU_TR_05_07",7.94949892212379,-32.3343286812944,3.41517961423609,-0.841950389335824,-7.1643051245931,-16.3697106105638,-27.2824475759497,23.7685930887493,5.56753757115816,-197.321528392692,"SRR19456415","Asia","Turkey","Izmir Menemen","tritici","NCSU",38.6,27.05,"2018","","","Included","Included","Included","N_Europe","N_Europe","N_Europe","Turkey2","Turkey3","Turkey4","Turkey5","Turkey10",0.425992,1e-05,0.000195,1e-05,0.573774,1e-05,1e-05,"1_1_3"
"NCSU_TR_05_15",25.7235750189663,-4.08289270749056,-32.6698390662247,1.48618622890451,-14.7722083439999,-27.5909732071109,-40.1237065397883,23.4620760030767,-10.2365924560266,1.82944324034609,"SRR19456571","Asia","Turkey","Sakarya Adapazari","tritici","NCSU",40.81,30.4,"2018","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey2","Turkey5",1e-05,1e-05,0.000786,1e-05,0.999164,1e-05,1e-05,"1_1_3"
"NCSU_TR_05_20",17.7339603489052,-2.16883146480766,-30.1662628998538,-1.83393983334943,-10.0309759547856,-20.6043507539,-27.4583575293884,16.4192278328904,-0.215910157334587,10.4800357183212,"SRR19456607","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey2","Turkey3",0.015513,1e-05,0.00709,1e-05,0.977358,1e-05,1e-05,"1_2_1"
"NCSU_TR_05_22",18.5151578666989,-12.8894100490337,-21.5463015222985,0.0739001143434478,-5.47365848934265,-21.9421500271283,-24.687479635829,16.1249995400166,-4.21571337553739,6.79917064348871,"SRR19456606","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey3","Turkey6",0.074746,1e-05,1e-05,1e-05,0.925204,1e-05,1e-05,"1_1_3"
"NCSU_TR_06_05",22.3743252731787,-17.4847512866626,-17.9556572299395,-3.39117518674161,-6.21473315947656,-18.5765896019003,-27.1005156550676,12.5132714282158,4.5686928417528,2.09182920223487,"SRR19456582","Asia","Turkey","Edirne","tritici","NCSU",41.65,26.54,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","TUR_RUS","TUR_RUS","TUR_RUS","TUR_RUS",0.233833,1e-05,1e-05,1e-05,0.766117,1e-05,1e-05,"1_1_3"
"NCSU_TR_06_10",4.20733653760739,-42.4101437940471,12.0391565857655,-0.00948783020653902,-9.42897244131735,-16.0356187927339,-32.0422109452741,21.6949519633015,14.2254540397678,-187.954828753283,"SRR19456414","Asia","Turkey","Izmir Menemen","tritici","NCSU",38.6,27.05,"2018","","","Included","Included","Included","N_Europe","N_Europe","N_Europe","Turkey2","Turkey3","Turkey4","Turkey5","Turkey10",0.472772,1e-05,1e-05,1e-05,0.527178,1e-05,1e-05,"1_1_3"
"NCSU_TR_06_12",23.5539387444972,-3.70116233716983,-24.2395613956345,-0.856743471350383,-6.76624829339411,-12.6929782811311,-17.4030666947301,8.35887666007162,-2.22325022458659,0.654430837029813,"SRR19456570","Asia","Turkey","Sakarya Adapazari","tritici","NCSU",40.81,30.4,"2018","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","TUR_RUS","TUR_RUS","TUR_RUS","Turkey8",0.147168,0.017091,1e-05,0.071332,0.731644,1e-05,0.032745,"1_2_1"
"NCSU_TR_06_13",22.7313572020987,-5.17546169780972,-25.4659099215901,-3.07614770286783,-10.0959988776243,-23.1959680321753,-32.0743935043926,16.9730132813726,5.1178654360597,10.6301431551875,"SRR19456604","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey2","Turkey3",1e-05,1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,"1_1_3"
"NCSU_TR_06_14",19.9318502304865,-17.1015764138798,-7.54852547185747,-1.62666672550144,-4.46439549640951,-16.558206729944,-24.5914210693833,16.1081330759021,-11.7660926096209,1.47404953646494,"SRR19456603","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","TUR_RUS","TUR_RUS","TUR_RUS","TUR_RUS",0.249008,1e-05,1e-05,1e-05,0.750942,1e-05,1e-05,"1_1_3"
"NCSU_TR_06_15",23.2452023796409,0.22981308146597,-37.3892803012051,4.40936239375703,-12.3675581335317,-29.1099280872992,-32.1639231246638,17.6503426828349,12.3882437240575,0.542613682397083,"SRR19456602","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey3","Turkey7",1e-05,1e-05,1e-05,1e-05,0.99994,1e-05,1e-05,"1_1_3"
"NCSU_TR_06_16",25.6573219448568,-5.78645488227443,-30.5743624745885,-4.14133290345581,-5.73529474565249,-28.1100666659768,-40.0908677012502,27.913314987369,-8.15276443077441,1.0564353381116,"SRR19456569","Asia","Turkey","Sakarya Adapazari","tritici","NCSU",40.81,30.4,"2018","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey2","Turkey5",1e-05,1e-05,0.000692,1e-05,0.999258,1e-05,1e-05,"1_1_3"
"NCSU_TR_06_17",19.2977857721941,-6.75884533492313,-22.7400756005418,-0.14080518051527,-6.3739935574428,-22.5881651044559,-28.3341337493283,13.9801800243837,4.13735354949257,6.17757878947676,"SRR19456601","Asia","Turkey","Eskisehir","tritici","NCSU",39.8,30.55,"2017","","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_ME","TUR_RUS","Turkey2","Turkey2","Turkey3","Turkey6",0.062037,1e-05,1e-05,1e-05,0.937913,1e-05,1e-05,"1_1_3"
"NCSU_US_00_01",-207.868101202402,77.117254246916,-11.3745870368965,-1.01579713868836,2.579906349608,24.7563799013771,-8.90569081276169,18.7340782957092,5.12083733114591,2.96023421059103,"SRR19456528","North America","USA","North Carolina Kinston","tritici","NCSU",35.28,-77.61,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_00_02",-205.026057327194,74.8518014783161,-11.7242203272528,0.250023752110452,2.02896113045519,23.8073892234292,-8.60968989650776,18.1450008246789,7.51824978828243,2.09342526298523,"SRR19456527","North America","USA","North Carolina Kinston","tritici","NCSU",35.28,-77.61,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_00_03",-206.606665384666,77.1354871548369,-12.5563497833677,-1.01728312013475,1.41192036468726,25.660540160378,-9.29597458042632,19.3747880460798,4.83548670175809,3.73420791653681,"SRR19456526","North America","USA","North Carolina Kinston","tritici","NCSU",35.28,-77.61,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_00_04",-207.503276196698,81.5655253779837,-10.933435756376,0.190439156218428,-0.821067994367409,23.0610271339785,-6.07020889683382,17.2832502385907,7.08471509772609,0.692757564794165,"SRR19456525","North America","USA","North Carolina Kinston","tritici","NCSU",35.28,-77.61,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_00_06",-204.940967259383,79.0037789202764,-12.8494778909423,-1.07086425458012,0.788021809218479,23.4876400095955,-5.81622221614882,17.8953286690779,7.50402378344448,2.14113164298303,"SRR19456523","North America","USA","North Carolina Kinston","tritici","NCSU",35.28,-77.61,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_00_07",-206.25995605372,76.4763933106722,-14.2685145784822,-2.05213413238244,1.00919710252181,26.0202813123216,-9.06388078536753,19.2913425118674,5.72308298414744,2.80470365922343,"SRR19456522","North America","USA","North Carolina Kinston","tritici","NCSU",35.28,-77.61,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_00_08",-204.065640224183,74.8681945761218,-12.7793295755789,-1.51161332191336,3.02856977878556,25.6375540807838,-10.1762183550699,17.6883646165382,6.83424334221013,2.71767133586178,"SRR19456521","North America","USA","North Carolina Kinston","tritici","NCSU",35.28,-77.61,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_00_13",-209.707107874605,79.4097619559522,-12.2416868687698,0.421533594275828,1.02863266860138,24.5429495507647,-10.2628356519789,20.2242350285092,4.52864765250679,2.60037709177924,"SRR19456453","North America","USA","North Carolina Raleigh","tritici","NCSU",35.73,-78.7,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_00_15",-200.06510892204,72.3358112590953,-11.4668422610326,-0.583941459469538,1.68672438940485,24.0735496048257,-6.89507291993628,20.4618629066846,6.74633508687441,3.04676664664904,"SRR19456451","North America","USA","North Carolina Raleigh","tritici","NCSU",35.73,-78.7,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_00_16",-207.185750543569,77.2187031833166,-12.1717619922407,0.446799037948447,0.180559110467647,24.4418144731735,-10.657327630055,17.1848549338385,5.7007292783727,-0.641832217218438,"SRR19456546","North America","USA","North Carolina Raleigh","tritici","NCSU",35.73,-78.7,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_00_18",-205.975750192119,77.35844997646,-12.0191504559566,-0.586392056263814,-1.33114590027236,24.9305448537202,-9.96958591561714,16.6291191247023,6.53254536891664,0.293068401198662,"SRR19456544","North America","USA","North Carolina Raleigh","tritici","NCSU",35.73,-78.7,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_00_19",-202.643466616103,77.0528647582678,-11.4564256934097,-3.21005643143167,-0.847441831114806,22.9543522134239,-5.88867872317581,18.475081923778,6.83987391892043,1.31436003119838,"SRR19456543","North America","USA","North Carolina Raleigh","tritici","NCSU",35.73,-78.7,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_00_21",-207.264983749783,76.5824173531593,-13.5974050760548,0.311769578384365,2.16988175102498,26.0929966842712,-8.49166481160051,19.057364051408,5.96200541186587,4.17815656703022,"SRR19456540","North America","USA","North Carolina Raleigh","tritici","NCSU",35.73,-78.7,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.999939,1.1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_00_22",-207.847388084962,78.2711501617172,-12.6016935831395,0.660204321144311,2.0794569650836,23.2797927666262,-9.36142916637514,19.0830444636472,6.20496546581946,2.04638733216214,"SRR19456539","North America","USA","North Carolina Raleigh","tritici","NCSU",35.73,-78.7,"2018","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_06_19",-208.102690328573,81.3581816371123,-12.6657284479357,-0.536699185723866,-1.45831606957326,20.9323852364164,-7.95637318517875,17.1352692180502,6.85883566151483,-0.73900812849407,"SRR19456460","North America","USA","Georgia Thomasville","tritici","NCSU",30.92,-83.78,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_06_20",-206.689661354122,79.7488734904172,-14.0924978778488,-1.56727868593248,2.04716307168283,21.9423996829075,-8.76333313822709,16.4158279093838,3.91442927643387,2.8642116461632,"SRR19456536","North America","USA","North Carolina Calypso","tritici","NCSU",35.16,-78.1,"2013","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_06_21",-201.847911919012,76.5491119351579,-11.6584369079328,0.467220359829654,0.0297700790359689,24.2166470493977,-9.82005603686555,20.0820344873955,7.38898224741709,2.24162614425129,"SRR19456533","North America","USA","North Carolina Mt Olive","tritici","NCSU",35.23,-78.13,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_06_22",-208.366520531577,77.8825836639465,-11.2212895902166,1.1012044274157,-1.65194413885718,24.0398065184641,-6.92960349977068,17.5986685499869,8.77005821174681,3.82605011240301,"SRR19456449","North America","USA","New York Brockport","tritici","NCSU",43.22,-77.97,"2013","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_06_23",-206.231587420157,77.9769346706492,-13.3813721528716,0.64210941466812,1.58993873211728,21.2916852659969,-8.47628527714081,19.0327122020437,5.24028343807754,-0.00894918244016326,"SRR19456515","North America","USA","Pennsylvania Pennsylvania Furnace","tritici","NCSU",40.7,-77.96,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_06_24",-202.438714195873,77.1015423485104,-13.3234408395069,-1.83894804863398,1.25881651562354,15.898871202028,-6.40805583649378,13.0685026029856,3.22428257337585,0.88240316778863,"SRR19456459","North America","USA","Georgia Thomasville","tritici","NCSU",30.92,-83.78,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_07_01",-206.104747457125,79.4340854937827,-12.4255640737282,-1.00207698463739,0.220942057261432,23.080935645175,-5.18762836508821,18.5927612358103,8.62916706134594,1.8915316001258,"SRR19456450","North America","USA","Pennsylvania Pennsylvania Furnace","tritici","NCSU",40.7,-77.96,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_07_02",-208.151422010192,79.5351555608887,-11.4244058513001,-2.64081314091326,-0.780298908104256,23.089231901267,-6.6393012455563,17.9204971285016,7.82977776946873,2.43772664164617,"SRR19456532","North America","USA","North Carolina Mt Olive","tritici","NCSU",35.23,-78.13,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_07_03",-208.643500251651,79.6751056093981,-11.5391852229529,1.10355941380778,-0.613019930870698,25.1651863745468,-9.08905511350187,19.2285954009459,6.78093031355341,1.59986072276796,"SRR19456457","North America","USA","Georgia Sandersonville","tritici","NCSU",32.91,-82.73,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_07_05",-205.767981564386,80.443668383267,-11.5088024107994,0.571357379264509,-1.5803409708546,20.367156119712,-8.35444764413286,16.1724234298139,5.92436469902669,-0.31892963071824,"SRR19456531","North America","USA","North Carolina Mt Olive","tritici","NCSU",35.23,-78.13,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_07_06",-201.149798146887,78.6360110719127,-15.6269120363195,-1.17451722981114,1.9156755902759,16.4902289371179,-5.57243833829058,14.5704058444646,2.19557392891502,0.833229860373122,"SRR19456448","North America","USA","Michigan Rogers City","tritici","NCSU",45.38,-83.81,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_07_07",-207.247180069194,80.163541254924,-13.725610804375,-0.803037534771381,0.339676134845881,25.3156205122307,-7.26291601949132,17.7183473527421,7.86174120637402,1.60131340758713,"SRR19456463","North America","USA","Virginia Saluda","tritici","NCSU",32.5,-86.42,"2013","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_07_08",-208.320480886008,78.1810544305773,-13.3508795421528,0.275421284428116,-0.0335254872552717,25.2018055462867,-6.98789742024985,19.7337118300968,7.64990977639272,-1.03603087811739,"SRR19456535","North America","USA","North Carolina Four Oaks","tritici","NCSU",35.35,-78.39,"2013","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_07_09",-202.378821889286,75.3157697253817,-12.6869066526111,-0.22861550693618,2.89313866447416,22.8352807519218,-7.53267120021258,15.5555676363217,5.32402272200392,1.51208580646786,"SRR19456534","North America","USA","North Carolina Four Oaks","tritici","NCSU",35.35,-78.39,"2013","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_07_10",-202.331584634072,76.3656886707362,-12.1707706919791,0.0976777998710605,1.16643404316576,23.6437648288688,-9.37797568527956,18.8260676286962,4.74381393761726,0.140667842878712,"SRR19456464","North America","USA","Arkansas Fayetteville","tritici","NCSU",36.07,-94.16,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_08_10",-202.879220715225,76.9349039310857,-12.5750635792201,-0.00600159157963627,0.377226476954852,18.1146956823418,-7.4909414750319,14.2220333827004,6.30148727813039,0.698886222747468,"SRR19456466","North America","USA","Kansas Manhattan","tritici","NCSU",39.22,-96.58,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NCSU_US_08_12",-200.235508660478,75.0927934501721,-11.6954675006222,0.726240570081421,1.67370008941234,24.6605410481919,-10.9635294270218,18.4264536899087,3.82056922707273,1.26703929056182,"SRR19456462","North America","USA","Virginia Saluda","tritici","NCSU",32.5,-86.42,"2013","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"NCSU_US_08_15",-201.657517952071,76.6633674220731,-13.0891912365804,0.395543200254291,2.35436520367258,16.8301256842168,-5.95875106361719,14.1834036223619,2.6600372041811,-0.486115337025699,"SRR19456465","North America","USA","Kansas Manhattan","tritici","NCSU",39.22,-96.58,"2014","","","Included","Excluded","Excluded","","","","","","","","",1e-05,1e-05,0.99994,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NLNI042202",-12.4180598296105,-58.8391287655937,39.5299125106429,7.37884722016796,2.77657481390291,1.29176377964827,3.02693826652799,-13.3086787123984,9.71120933278955,7.42423617802386,"NLNI042202","Europe","Netherlands","Nijmegen","tritici","2022",51.841595,5.862651,"2022","Pot","6n","Excluded","Excluded","Excluded","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"1_2_1"
"NLNI042203",-14.5711299450683,-67.594941035253,43.3144416239867,6.80430330521489,-1.23694283860162,3.57701530059111,5.24127425045242,-17.1189908925018,12.7727885074218,-3.38086792235079,"NLNI042203","Europe","Netherlands","Nijmegen","tritici","2022",51.841595,5.862651,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NLTX072301",-14.6645077677015,-71.2768487912526,43.7220298511473,2.40156956554004,-3.77728670756943,0.896024249796431,6.2276330800588,-7.9221406492675,5.94461493589593,8.33624951113372,"NLTX072301","Europe","Netherlands","Texel","tritici","2023",53.151129026273,4.85575686935028,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe1",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"NLTX072302",-17.1264914614821,-57.5106327588684,42.9172004148347,7.5001520153793,2.01896080172681,9.14637419877999,11.021974659067,-9.86171328476039,-4.5453213743773,4.67540815408761,"NLTX072302","Europe","Netherlands","Texel","tritici","2023",53.151129026273,4.85575686935028,"2023","Pot","4n","Included","Included","Included","N_Europe","N_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe","NW_Europe1",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"PLBA092301",-10.1731611047552,-53.4314099237302,29.6572416664736,7.19956264703917,-0.0983206858121661,0.0425996418132322,-2.7077376480235,5.48232134179056,-1.39020933898497,7.98170636986929,"PLBA092301","Europe","Poland","Bakow","tritici","2023",49.89493148,18.7321024145886,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.928576,1e-05,1e-05,1e-05,0.071374,1e-05,1e-05,"1_1_3"
"PLBA092305",-8.15835223483657,-61.2326237604589,35.8513028886421,5.48373012031221,-3.14778383898041,4.58496419900931,4.04381057621296,-11.6599973867505,7.16478158007148,10.4016167716157,"PLBA092305","Europe","Poland","Bakow","tritici","2023",49.89493148,18.7321024145886,"2023","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"PLBI082201",-14.1493669337438,-60.4685109157116,35.5604726961194,10.1681273187932,-0.654800185317635,-0.0713803138309612,4.11800717964657,-5.99841642172114,3.91819026341465,0.417797086495135,"PLBI082201","Europe","Poland","Białogard","tritici","2022",53.9872,16.0123,"2022","Field","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"PLCZ072206",-8.80670865651606,-58.4336517654608,35.0550319989201,5.79834834160904,-2.52591756810596,1.01069776421027,4.15665853713189,-9.96760740390506,15.3235012534242,-8.23086036521681,"PLCZ072206","Europe","Poland","Czesławice","tritici","2022",51.300278,22.258444,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"PLCZ072210",-9.25169893804523,-50.1037882175039,28.3964446929217,3.6905087898719,-0.282001041074577,-0.979604489037629,-0.190628023998485,1.85988533046196,0.953094857241781,-3.76235034374188,"PLCZ072210","Europe","Poland","Czesławice","tritici","2022",51.300278,22.258444,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.926755,0.002057,1e-05,1e-05,0.071149,1e-05,1e-05,"1_2_1"
"PLCZ072212",-7.95975691777994,-47.2230905541115,23.060515666899,4.53231381593793,5.00933198716986,3.09433355877115,-2.27091598349394,-3.0857205180341,1.03609169606343,9.71702680602978,"PLCZ072212","Europe","Poland","Czesławice","tritici","2022",51.300278,22.258444,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","E_Europe","E_Europe","E_Europe",0.833232,0.027512,1e-05,1e-05,0.137062,1e-05,0.002164,"1_2_1"
"PLCZ072215",-14.8958177531546,-54.0735320924473,35.8109643478086,7.79555730364184,1.35123831364569,-1.02696104883701,10.1324367389057,-12.2687406796578,4.57929084765622,2.84204196883829,"PLCZ072215","Europe","Poland","Czesławice","tritici","2022",51.300278,22.258444,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
